X,Y,OBJECTID,FECHA_INCIDENTE,LATITUD,LONGITUD,DIRECCION_INCIDENTE,LOCALIDAD,TIPO_DE_INCIDENTE,TIPO_DE_ACTORES_VIALES_IMPLICAD
-74.084937,4.5628860001499,7552,2025/01/26 00:00:00+00,4.562886,-74.084937,Carrera 9 este con Calle 27D sur,San Cristóbal,Choque con lesionado,Taxi (1) - Motociclista lesionado (1)
-74.1187181,4.65854020015302,7553,2025/01/26 00:00:00+00,4.6585402,-74.1187181,"Av Boyacá con Calle 22, sentido n?s",Fontibón,Choque simple,Automóvil particular (2)
-74.1060858,4.64708560015261,7554,2025/01/26 00:00:00+00,4.6470856,-74.1060858,Carrera 66 con Calle 23A,Teusaquillo,Fallecido hospitalario,
-74.1540330999999,4.54276640014925,7555,2025/01/26 00:00:00+00,4.5427664,-74.1540331,Calle 74A sur con Carrera 23,Ciudad Bolívar,Choque con lesionado,Motocicleta (1) - Motociclista lesionado (1)
-74.0495933999999,4.73034480015536,7556,2025/01/26 00:00:00+00,4.7303448,-74.0495934,"Autopista Norte con Calle 147, sentido n?s",Suba,Autolesionado,Motociclista lesionado (1)
-74.1473387999999,4.68330730015379,7557,2025/01/26 00:00:00+00,4.6833073,-74.1473388,Calle 22 con Carrera 111,Fontibón,Choque objeto fijo con lesionado,Motocicleta (1) - Pared / muro (1)
-74.1886396,4.61779190015168,7558,2025/01/26 00:00:00+00,4.6177919,-74.1886396,"Av Ciudad de Cali con Calle 62 sur, sentido n?s",Bosa,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.2066071,4.61199890015151,7559,2025/01/26 00:00:00+00,4.6119989,-74.2066071,Carrera 80K con Calle 82B sur,Bosa,Choque simple,Bus SITP (1) - Automóvil particular (1)
-74.1538477999999,4.56477640014993,7560,2025/01/26 00:00:00+00,4.5647764,-74.1538478,"Transversal 22 con Calle 69B sur, sentido n?s",Ciudad Bolívar,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.1459526,4.67290920015347,7561,2025/01/26 00:00:00+00,4.6729092,-74.1459526,Calle 17 con Carrera 100,Fontibón,Choque simple,Bus SITP (1) - Bicitaxi (1)
-74.1078522,4.5422596001492,7562,2025/01/26 00:00:00+00,4.5422596,-74.1078522,Calle 49C bis sur con Carrera 1B este,Rafael Uribe Uribe,Autolesionado,Motocicleta (1)
-74.1453216,4.56210230014987,7563,2025/01/26 00:00:00+00,4.5621023,-74.1453216,Carrera 19G con Calle 64 sur,Ciudad Bolívar,Choque con lesionado,Taxi (1) - Motociclista lesionado (1)
-74.1134979,4.67672790015361,7564,2025/01/26 00:00:00+00,4.6767279,-74.1134979,Transversal 85 con Calle 52A,Engativá,Autolesionado,Motociclista lesionado (1)
-74.1568751999999,4.63707190015229,7565,2025/01/26 00:00:00+00,4.6370719,-74.1568752,Carrera 82 con Calle 1A,Kennedy,Choque con lesionado,Taxi (1) - Motocicleta (1) - Acompañante lesionado (1)
-74.1351657,4.66027400015309,7566,2025/01/26 00:00:00+00,4.660274,-74.1351657,"Av Ciudad de Cali con Av Américas, sentido s?n",Kennedy,Choque simple,Automóvil particular (2)
-74.1496192,4.67735010015364,7567,2025/01/26 00:00:00+00,4.6773501,-74.1496192,Calle 17 con Carrera 107,Fontibón,Choque con lesionado,Motocicleta (1) - Motociclista lesionado (1)
-74.0916771,4.72755240015524,7568,2025/01/26 00:00:00+00,4.7275524,-74.0916771,Transversal 154 con Calle 130,Suba,Choque simple,Bus SITP (1) - Bicitaxi (1)
-74.109178,4.62910180015207,7569,2025/01/26 00:00:00+00,4.6291018,-74.109178,"Av Centenario (Calle 13) con Av Boyacá, sentido occ?or",Fontibón,Choque simple,Tractocamión (1) - Automóvil particular (1)
-74.1201379,4.51756250014842,7570,2025/01/26 00:00:00+00,4.5175625,-74.1201379,Carrera 14L con Calle 73B sur,Usme,Atropello,Automóvil particular (1) - Peatón lesionado (1)
-74.1671767,4.59879360015104,7571,2025/01/26 00:00:00+00,4.5987936,-74.1671767,Calle 57D sur con Carrera 72D,Bosa,Choque con lesionado,Automóvil particular (1) - Motocicleta (1) - Acompañante lesionado (1)
-74.0741154,4.64315770015254,7572,2025/01/26 00:00:00+00,4.6431577,-74.0741154,NQS con Calle 53B,Teusaquillo,Autolesionado,Ciclista lesionado (1)
-74.0720919999999,4.71098860015473,7573,2025/01/26 00:00:00+00,4.7109886,-74.072092,"Calle 95 con Carrera 23, sentido s?n",Chapinero,Autolesionado,Motociclista lesionado (1)
-74.0373592999999,4.7627177001564,7574,2025/01/26 00:00:00+00,4.7627177,-74.0373593,"Carrera 16 con Calle 186, sentido n?s",Usaquén,Choque con lesionado,Motociclista lesionado (2)
-74.2048440999999,4.62211440015182,7575,2025/01/26 00:00:00+00,4.6221144,-74.2048441,Calle 79 sur con Carrera 88I,Bosa,Choque simple,Automóvil particular (2)
-74.1672402999999,4.63101880015212,7576,2025/01/26 00:00:00+00,4.6310188,-74.1672403,"Av Ciudad de Cali con Calle 42 sur, sentido s?n",Kennedy,Choque simple,Automóvil particular (2)
-74.0425336,4.74262590015576,7577,2025/01/26 00:00:00+00,4.7426259,-74.0425336,Carrera 2C con Calle 163,Usaquén,Choque simple,Motocicleta (2)
-74.0625927,4.61663660015164,7578,2025/01/26 00:00:00+00,4.6166366,-74.0625927,"Av Circunvalar con Calle 32, sentido s?n",Santa Fe,Manifestación,
-74.1160707,4.53515920014901,7579,2025/01/26 00:00:00+00,4.5351592,-74.1160707,Calle 65 sur con Carrera 10 este,San Cristóbal,Atropello,Automóvil particular (1) - Peatón lesionado (1)
-74.0899952,4.54753120014938,7580,2025/01/26 00:00:00+00,4.5475312,-74.0899952,Calle 42 sur con Carrera 7A este,San Cristóbal,Choque simple,Bus SITP (1) - Automóvil particular (1)
-74.1651307,4.62535420015194,7581,2025/01/26 00:00:00+00,4.6253542,-74.1651307,Calle 42A sur con Carrera 81 bis,Kennedy,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.1019075999999,4.58077620015049,7582,2025/01/26 00:00:00+00,4.5807762,-74.1019076,Av Primero de Mayo con Carrera 13,Antonio Nariño,Choque con lesionado,Motociclista lesionado (2)
-74.1509346999999,4.60341820015119,7583,2025/01/26 00:00:00+00,4.6034182,-74.1509347,Calle 45 sur con Carrera 72J,Kennedy,Choque simple,Automóvil particular (2)
-74.1566217,4.56986360015015,7584,2025/01/26 00:00:00+00,4.5698636,-74.1566217,Diagonal 69G bis sur con Carrera 42B,Ciudad Bolívar,Choque objeto fijo con lesionado,Motociclista lesionado (1) - Poste (1)
-74.1359404,4.63937730015237,7585,2025/01/26 00:00:00+00,4.6393773,-74.1359404,"Av Boyacá con Calle 9, sentido s?n",Kennedy,Choque simple,Automóvil particular (1) - Taxi (1)
-74.1155011,4.54169100014923,7586,2025/01/26 00:00:00+00,4.541691,-74.1155011,Carrera 4C con Calle 36B,San Cristóbal,Choque con lesionado,Motocicleta (1) - Motociclista lesionado (1) - Acompañante lesionado (1)
-74.1446771,4.59538640015096,7587,2025/01/26 00:00:00+00,4.5953864,-74.1446771,"Av Boyacá con Autopista Sur, sentido s?n",Kennedy,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.0878288,4.6947594001542,7588,2025/01/26 00:00:00+00,4.6947594,-74.0878288,"Av Calle 80 con Carrera 116, sentido or?occ",Engativá,Choque simple,Camioneta (1) - Automóvil particular (1)
-74.1446771,4.59538640015096,7589,2025/01/26 00:00:00+00,4.5953864,-74.1446771,"Av Boyacá con Autopista Sur, sentido s?n",Kennedy,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.1100339,4.69910500015431,7590,2025/01/26 00:00:00+00,4.699105,-74.1100339,Av Chile (Calle 72) con Carrera 75,Engativá,Choque con lesionado,Motociclista lesionado (1) - Ciclista lesionado (1)
-74.1351657,4.66027400015309,7591,2025/01/26 00:00:00+00,4.660274,-74.1351657,"Av Ciudad de Cali con Av José Celestino Mutis, sentido s?n",Engativá,Autolesionado,Motociclista lesionado (1)
-74.0963735,4.57081560015016,7592,2025/01/26 00:00:00+00,4.5708156,-74.0963735,"Calle 27 sur con Carrera 8, sentido or?occ",San Cristóbal,Choque simple,Automóvil particular (1) - Taxi (1)
-74.1406168999999,4.57663980015036,7593,2025/01/26 00:00:00+00,4.5766398,-74.1406169,Av Boyacá con Carrera 25,Tunjuelito,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.0818001,4.58657750015065,7594,2025/01/26 00:00:00+00,4.5865775,-74.0818001,"Carrera 7 con Calle 1, sentido s?n",Santa Fe,Autolesionado,Motociclista lesionado (1)
-74.1008484,4.67071460015341,7595,2025/01/26 00:00:00+00,4.6707146,-74.1008484,"Av José Celestino Mutis con Carrera 17, sentido occ?or",Teusaquillo,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.1099291,4.50191530014793,7596,2025/01/26 00:00:00+00,4.5019153,-74.1099291,"Carrera 6 este con Calle 91 sur, sentido s?n",Usme,Choque simple,Automóvil particular (2)
-74.0464158999999,4.68961850015402,7597,2025/01/26 00:00:00+00,4.6896185,-74.0464159,"Carrera 15 con Calle 105A, sentido n?s",Usaquén,Autolesionado,Motociclista lesionado (1)
-74.1008484,4.67071460015341,7598,2025/01/26 00:00:00+00,4.6707146,-74.1008484,Av José Celestino Mutis con Av Caracas,Chapinero,Autolesionado,Motociclista lesionado (1)
-74.1359404,4.63937730015237,7599,2025/01/26 00:00:00+00,4.6393773,-74.1359404,"Av Boyacá con Calle 9, sentido s?n",Kennedy,Varado,Taxi (1)
-74.1285197999999,4.56556900014998,7600,2025/01/26 00:00:00+00,4.565569,-74.1285198,Carrera 17 con Calle 53 sur,Tunjuelito,Atropello,Motocicleta (1) - Motociclista lesionado (1) - Peatón lesionado (1)
-74.0673381,4.64051280015244,7601,2025/01/26 00:00:00+00,4.6405128,-74.0673381,Calle 53 con Carrera 15,Teusaquillo,Choque con lesionado,Motociclista lesionado (2)
-74.1319073,4.60188880015116,7602,2025/01/26 00:00:00+00,4.6018888,-74.1319073,Carrera 52C con Autopista Sur,Puente Aranda,Choque con lesionado,Motocicleta (1) - Motociclista lesionado (1) - Automóvil particular (1)
-74.0685614,4.72967160015535,7603,2025/01/26 00:00:00+00,4.7296716,-74.0685614,"Av Boyacá con Calle 138, sentido n?s",Suba,Atropello,Vehículo de servicio oficial (1) - Peatón lesionado (2)
-74.1802405999999,4.59673910015098,7604,2025/01/26 00:00:00+00,4.5967391,-74.1802406,"Autopista Sur con Carrera 76A, sentido occ?or",Ciudad Bolívar,Varado,Automóvil particular (1)
-74.0225268,4.7469843001559,7605,2025/01/26 00:00:00+00,4.7469843,-74.0225268,"Av Carrera 7 con Calle 170, sentido n?s",Usaquén,Choque simple,Taxi (1) - Motocicleta (1)
-74.1091395,4.75106460015603,7606,2025/01/26 00:00:00+00,4.7510646,-74.1091395,Calle 144 con Carrera 128,Suba,Choque con lesionado,Taxi (1) - Conductor lesionado (1) - Motociclista lesionado (1)
-74.1167594999999,4.74256640015573,7607,2025/01/26 00:00:00+00,4.7425664,-74.1167595,Carrera 140 con Calle 132,Suba,Choque simple,Bus SITP (1) - Automóvil particular (1)
-74.0664758999999,4.62339040015188,7608,2025/01/26 00:00:00+00,4.6233904,-74.0664759,Calle 36 sur con Carrera 7,San Cristóbal,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.0962456,4.6857920001539,7609,2025/01/26 00:00:00+00,4.685792,-74.0962456,"Av Boyacá con Calle 71 sur, sentido s?n",Ciudad Bolívar,Choque con lesionado,Tractocamión (1) - Automóvil particular (1) - Conductor lesionado (1)
-74.1095826,4.56813630015007,7610,2025/01/26 00:00:00+00,4.5681363,-74.1095826,"Calle 32B sur con Carrera 12B, sentido occ?or",Rafael Uribe Uribe,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.1541910999999,4.57414320015025,7611,2025/01/26 00:00:00+00,4.5741432,-74.1541911,"Av Boyacá con Calle 68 sur, sentido s?n",Ciudad Bolívar,Volcamiento,Automóvil particular (1)
-74.1139894,4.74245060015573,7612,2025/01/27 00:00:00+00,4.7424506,-74.1139894,"Calle 132B con Carrera 132, sentido or?occ",Suba,Autolesionado,Motociclista lesionado (1)
-74.0899894,4.69143720015408,7613,2025/01/27 00:00:00+00,4.6914372,-74.0899894,Transversal 71 bis con Calle 75A,Engativá,,
-74.125267,4.67204830015343,7614,2025/01/27 00:00:00+00,4.6720483,-74.125267,"Av La Esperanza con Av Ciudad de Cali, sentido occ?or",Fontibón,Choque con objeto fijo,Automóvil particular (1) - Separador (1)
-74.1919182,4.62585580015197,7615,2025/01/27 00:00:00+00,4.6258558,-74.1919182,Av Bosa con Carrera 88C,Bosa,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.1062199,4.50037870014787,7616,2025/01/27 00:00:00+00,4.5003787,-74.1062199,Calle 90 sur con Carrera 5 este,Usme,Autolesionado,Motociclista lesionado (1)
-74.1181372999999,4.62879130015204,7617,2025/01/27 00:00:00+00,4.6287913,-74.1181373,Av Américas con Carrera 71C,Kennedy,,
-74.1031277,4.68975360015405,7618,2025/01/27 00:00:00+00,4.6897536,-74.1031277,Carrera 78A con Calle 70,Engativá,Autolesionado,Motociclista lesionado (1)
-74.1359404,4.63937730015237,7619,2025/01/27 00:00:00+00,4.6393773,-74.1359404,"Av Boyacá con Calle 9, sentido s?n",Kennedy,Autolesionado,Motociclista lesionado (1) - Acompañante lesionado (1)
-74.1340896999999,4.68141380015374,7620,2025/01/27 00:00:00+00,4.6814138,-74.1340897,"Carrera 100 con Av La Esperanza, sentido s?n",Fontibón,Choque simple,
-74.1196869999999,4.5268783001487,7621,2025/01/27 00:00:00+00,4.5268783,-74.119687,Av Caracas con Calle 68A sur,Usme,Choque simple,Automóvil particular (2)
-74.1223636,4.47657020014706,7622,2025/01/27 00:00:00+00,4.4765702,-74.1223636,Av Caracas con Calle 135 sur,Usaquén,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.0331467999999,4.69368390015416,7623,2025/01/27 00:00:00+00,4.6936839,-74.0331468,Calle 116 con Av Carrera 7,Usaquén,Manifestación,Peatón (10)
-74.052181,4.68578690015388,7624,2025/01/27 00:00:00+00,4.6857869,-74.052181,Calle 100 con Carrera 19,Chapinero,Manifestación,Peatón (10)
-74.1355645,4.61401950015155,7625,2025/01/27 00:00:00+00,4.6140195,-74.1355645,Av Primero de Mayo con Carrera 69B,Kennedy,"Caída de objetos en vía (árbol, cables, otros)",Cables (1)
-74.0945497,4.54410450014929,7626,2025/01/27 00:00:00+00,4.5441045,-74.0945497,"Carrera 4 este con Calle 46C sur, sentido s?n",San Cristóbal,Autolesionado,Motociclista lesionado (1)
-74.0896913,4.59952230015109,7627,2025/01/27 00:00:00+00,4.5995223,-74.0896913,"Av Comuneros con Carrera 19, sentido or?occ",Los Mártires,Autolesionado,Motociclista lesionado (1)
-74.0787415,4.71188290015473,7628,2025/01/27 00:00:00+00,4.7118829,-74.0787415,"Av Boyacá con Calle 127A, sentido s?n",Suba,Autolesionado,Ciclista lesionado (1)
-74.077207,4.65848300015301,7629,2025/01/27 00:00:00+00,4.658483,-74.077207,"NQS con Calle 64, sentido s?n",Barrios Unidos,Autolesionado,Motociclista lesionado (1)
-74.0762013,4.68642860015393,7630,2025/01/27 00:00:00+00,4.6864286,-74.0762013,"Av Carrera 68 con Calle 95, sentido s?n",Barrios Unidos,Choque simple,Automóvil particular (2)
-74.1013536999999,4.56579470014997,7631,2025/01/27 00:00:00+00,4.5657947,-74.1013537,Carrera 8 con Calle 34 sur,San Cristóbal,Autolesionado,Motociclista lesionado (1)
-74.10396,4.6251801001519,7632,2025/01/27 00:00:00+00,4.6251801,-74.10396,Calle 13 con Carrera 47,Puente Aranda,Choque con lesionado,Motocicleta (1) - Ciclista lesionado (1)
-74.1746527999999,4.61449330015157,7633,2025/01/27 00:00:00+00,4.6144933,-74.1746528,Av Primero de Mayo con Av Agoberto Mejía,Kennedy,Choque con lesionado,Motociclista lesionado (2) - Acompañante lesionado (1)
-74.1064162,4.55458230014962,7634,2025/01/27 00:00:00+00,4.5545823,-74.1064162,Transversal 3 con Calle 48K bis sur,Rafael Uribe Uribe,Choque con objeto fijo,Bus SITP (1) - Baranda peatonal / vehicular (1)
-74.1746527999999,4.61449330015157,7635,2025/01/27 00:00:00+00,4.6144933,-74.1746528,Calle 55 sur con Av Agoberto Mejía,Kennedy,Choque con lesionado,Motociclista lesionado (3)
-74.1458969999999,4.56869340015007,7636,2025/01/27 00:00:00+00,4.5686934,-74.145897,Av Ciudad de Villavicencio con Carrera 22G,Ciudad Bolívar,Choque con lesionado,Bus SITP (1) - Taxi (1) - Pasajero lesionado (3)
-74.1058346999999,4.69589870015422,7637,2025/01/27 00:00:00+00,4.6958987,-74.1058347,Av Ciudad de Cali con Calle 72 bis,Engativá,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.1211053,4.72134790015507,7638,2025/01/27 00:00:00+00,4.7213479,-74.1211053,"Av Calle 80 con Carrera 114, sentido occ?or",Engativá,Autolesionado,Motociclista lesionado (1)
-74.0798326,4.73465810015548,7639,2025/01/27 00:00:00+00,4.7346581,-74.0798326,"Av Suba con Carrera 83, sentido occ?or",Suba,Varado,Automóvil particular (1)
-74.1231137,4.57838210015041,7640,2025/01/27 00:00:00+00,4.5783821,-74.1231137,Calle 42 sur con Carrera 23,Rafael Uribe Uribe,Autolesionado,Ciclista lesionado (1)
-74.0598755,4.63567640015224,7641,2025/01/27 00:00:00+00,4.6356764,-74.0598755,"Av Circunvalar con Calle 51, sentido s?n",Chapinero,Autolesionado,Motociclista lesionado (1)
-74.1535895,4.596098400151,7642,2025/01/27 00:00:00+00,4.5960984,-74.1535895,"Autopista Sur con Carrera 63, sentido occ?or",Ciudad Bolívar,Varado,Volqueta (1)
-74.1377977,4.62843370015206,7643,2025/01/27 00:00:00+00,4.6284337,-74.1377977,"Av Boyacá con Calle 5A, sentido s?n",Kennedy,Choque simple,Volqueta (1) - Bus SITP (1)
-74.1001764,4.68035670015373,7644,2025/01/27 00:00:00+00,4.6803567,-74.1001764,"Diagonal 68A sur con Av Boyacá, sentido occ?or",Usme,Varado,Camión (1)
-74.1030873,4.61155310015147,7645,2025/01/27 00:00:00+00,4.6115531,-74.1030873,Calle 58C sur con Carrera 36,Ciudad Bolívar,Autolesionado,Motociclista lesionado (1) - Acompañante lesionado (1)
-74.0420111999999,4.67420090015354,7646,2025/01/27 00:00:00+00,4.6742009,-74.0420112,"Av Carrera 7 con Calle 94, sentido s?n",Chapinero,Atropello,Bicicleta (1) - Peatón lesionado (1)
-74.1979108,4.62337800015188,7647,2025/01/27 00:00:00+00,4.623378,-74.1979108,Calle 70B sur con Carrera 88C,Kennedy,Choque con lesionado,Camión (1) - Ciclista lesionado (1)
-74.0979632,4.55460310014964,7648,2025/01/27 00:00:00+00,4.5546031,-74.0979632,Calle 38 sur con Carrera 2A,San Cristóbal,Autolesionado,Motociclista lesionado (1)
-74.1395322,4.61114040015149,7649,2025/01/27 00:00:00+00,4.6111404,-74.1395322,"Carrera 69A con Calle 37B sur, sentido s?n",Kennedy,Choque con lesionado,Camión (1) - Motociclista lesionado (1)
-74.0691887999999,4.63884710015235,7650,2025/01/27 00:00:00+00,4.6388471,-74.0691888,"NQS con Calle 51, sentido s?n",Teusaquillo,Choque con lesionado,Bus SITP (1) - Motociclista lesionado (1)
-74.0966036,4.58450570015058,7651,2025/01/27 00:00:00+00,4.5845057,-74.0966036,"Av Caracas con Calle 14 sur, sentido n?s",Antonio Nariño,Manifestación,Peatón (30)
-74.0916161,4.56696460015004,7652,2025/01/27 00:00:00+00,4.5669646,-74.0916161,Diagonal 27 sur con Carrera 2,San Cristóbal,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.0903876,4.63433500015219,7653,2025/01/27 00:00:00+00,4.634335,-74.0903876,Av Boyacá con Av El Dorado (Calle 26),Fontibón,Varado,Camión (1)
-74.0792823,4.63918680015239,7654,2025/01/27 00:00:00+00,4.6391868,-74.0792823,"NQS con Calle 54, sentido s?n",Teusaquillo,Varado,Tractocamión (1)
-74.0465379,4.73713000015556,7655,2025/01/27 00:00:00+00,4.73713,-74.0465379,Calle 153 con Carrera 7B,Usaquén,Autolesionado,Ciclista lesionado (1) - Acompañante lesionado (1)
-74.1019171,4.61991190015174,7656,2025/01/27 00:00:00+00,4.6199119,-74.1019171,Transversal 42 con Calle 12,Puente Aranda,Choque con lesionado,Motociclista lesionado (2) - Acompañante lesionado (1)
-74.1631201,4.5839429001506,7657,2025/01/27 00:00:00+00,4.5839429,-74.1631201,Carrera 71B con Calle 68 sur,Ciudad Bolívar,Autolesionado,Ciclista lesionado (1)
-74.0893885,4.74471760015583,7658,2025/01/27 00:00:00+00,4.7447176,-74.0893885,Calle 147C con Carrera 99,Suba,Autolesionado,Motociclista lesionado (1)
-74.0698292,4.72761980015528,7659,2025/01/27 00:00:00+00,4.7276198,-74.0698292,"Av Boyacá con Calle 136, sentido s?n",Suba,Choque con lesionado,Automóvil particular (1) - Ciclista lesionado (1)
-74.0655791999999,4.67053530015339,7660,2025/01/27 00:00:00+00,4.6705353,-74.0655792,Carrera 28 con Calle 79,Barrios Unidos,Choque simple,Automóvil particular (2)
-74.1180909,4.63037280015208,7661,2025/01/27 00:00:00+00,4.6303728,-74.1180909,"Diagonal 2 con Carrera 65, sentido or?occ",Puente Aranda,Choque con lesionado,Motociclista lesionado (2) - Acompañante lesionado (1)
-74.1277617,4.58487980015063,7662,2025/01/27 00:00:00+00,4.5848798,-74.1277617,Carrera 29 con Calle 44 sur,Rafael Uribe Uribe,Choque con lesionado,Motociclista lesionado (2)
-74.0284483999999,4.70550520015456,7663,2025/01/27 00:00:00+00,4.7055052,-74.0284484,"Av Carrera 7 con Calle 127C, sentido n?s",Usaquén,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.109178,4.62910180015207,7664,2025/01/27 00:00:00+00,4.6291018,-74.109178,"Av Centenario (Calle 13) con Av Boyacá, sentido occ?or",Fontibón,Choque con lesionado,
-74.1020303999999,4.58414570015056,7665,2025/01/27 00:00:00+00,4.5841457,-74.1020304,Calle 19 sur con Carrera 18,Antonio Nariño,Choque con lesionado,Motocicleta (1) - Ciclista lesionado (1)
-74.0860329,4.67760950015366,7666,2025/01/27 00:00:00+00,4.6776095,-74.0860329,"NQS con Av Chile (Calle 72), sentido s?n",Barrios Unidos,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.1366568999999,4.59401860015088,7667,2025/01/27 00:00:00+00,4.5940186,-74.1366569,Carrera 52C con Calle 45B sur,Tunjuelito,Choque simple,Grúa (1) - Ambulancia (1)
-74.1351657,4.66027400015309,7668,2025/01/27 00:00:00+00,4.660274,-74.1351657,"Av Ciudad de Cali con Calle 55A, sentido n?s",Engativá,Choque simple,Bus SITP (1) - Automóvil particular (1)
-74.109178,4.62910180015207,7669,2025/01/27 00:00:00+00,4.6291018,-74.109178,"Av Carrera 68 con Av Centenario (Calle 13), sentido s?n",Puente Aranda,Choque con lesionado,Patineta (1) - Ciclista lesionado (1)
-74.0559451999999,4.72130630015504,7670,2025/01/27 00:00:00+00,4.7213063,-74.0559452,Calle 134C con Carrera 50,Suba,Choque simple,Volqueta (1) - Camioneta (1)
-74.0964374,4.63850420015236,7671,2025/01/27 00:00:00+00,4.6385042,-74.0964374,"Carrera 50 con Calle 24 bis, sentido s?n",Teusaquillo,Manifestación,Peatón (100)
-74.1368563,4.55220470014955,7672,2025/01/27 00:00:00+00,4.5522047,-74.1368563,"Av Boyacá con Calle 66 sur, sentido s?n",Ciudad Bolívar,Choque simple,Taxi (2)
-74.0792823,4.63918680015239,7673,2025/01/27 00:00:00+00,4.6391868,-74.0792823,"Calle 3 con NQS, sentido or?occ",Puente Aranda,Autolesionado,Motociclista lesionado (1)
-74.0720919999999,4.71098860015473,7674,2025/01/27 00:00:00+00,4.7109886,-74.072092,"Carrera 50 con Calle 6, sentido s?n",Puente Aranda,Caida de ocupante,Taxi (1) - Pasajero lesionado (1)
-74.1449914,4.63323130015217,7675,2025/01/27 00:00:00+00,4.6332313,-74.1449914,Diagonal 6F con Carrera 78B,Kennedy,Choque simple,Camión (1) - Automóvil particular (1)
-74.1291977,4.59371110015091,7676,2025/01/27 00:00:00+00,4.5937111,-74.1291977,"Autopista Sur con Carrera 50A, sentido occ?or",Puente Aranda,Choque simple,Bus SITP (1) - Motocicleta (1)
-74.146093,4.70096940015442,7677,2025/01/27 00:00:00+00,4.7009694,-74.146093,"Av El Dorado (Calle 26) con Carrera 103, sentido or?occ",Fontibón,Choque simple,Taxi (1) - Motocicleta (1)
-74.1653241,4.64121640015247,7678,2025/01/27 00:00:00+00,4.6412164,-74.1653241,Av Guayacanes con Calle 34A sur,Kennedy,Falla semafórica,Intersección semafórica (1)
-74.0271882,4.72013090015504,7679,2025/01/27 00:00:00+00,4.7201309,-74.0271882,"Av Carrera 7 con Calle 145, sentido n?s",Usaquén,Choque simple,Bus SITP (1) - Automóvil particular (1)
-74.1351657,4.66027400015309,7680,2025/01/27 00:00:00+00,4.660274,-74.1351657,"Av Calle 80 con Av Ciudad de Cali, sentido or?occ",Engativá,Daño en pavimento,Pavimento (1)
-74.1126963999999,4.6561232001529,7681,2025/01/27 00:00:00+00,4.6561232,-74.1126964,"Av La Esperanza con Carrera 71, sentido occ?or",Fontibón,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (2)
-74.1351657,4.66027400015309,7682,2025/01/27 00:00:00+00,4.660274,-74.1351657,"Av José Celestino Mutis con Av Ciudad de Cali, sentido occ?or",Engativá,Choque con lesionado,Motociclista lesionado (2) - Acompañante lesionado (1)
-74.0984814999999,4.60063330015111,7683,2025/01/27 00:00:00+00,4.6006333,-74.0984815,Carrera 27 con Calle 2B,Los Mártires,Choque simple,Camión (2)
-74.1208746999999,4.55906990014977,7684,2025/01/27 00:00:00+00,4.5590699,-74.1208747,Calle 49H sur con Carrera 10,Rafael Uribe Uribe,Autolesionado,Motociclista lesionado (1)
-74.0878288,4.6947594001542,7685,2025/01/27 00:00:00+00,4.6947594,-74.0878288,"Av Boyacá con Av Calle 80, sentido s?n",Engativá,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.0611832,4.66413950015318,7686,2025/01/27 00:00:00+00,4.6641395,-74.0611832,"Av Caracas con Calle 76, sentido n?s",Barrios Unidos,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.0339345,4.7410784001557,7687,2025/01/27 00:00:00+00,4.7410784,-74.0339345,Calle 163A con Carrera 13B,Usaquén,Caida de ocupante,Bus SITP (1) - Pasajero lesionado (1)
-74.0946815,4.61334990015155,7688,2025/01/27 00:00:00+00,4.6133499,-74.0946815,Calle 10 con Carrera 31A,Puente Aranda,Incendio vehicular,Motocicleta (1)
-74.1359404,4.63937730015237,7689,2025/01/27 00:00:00+00,4.6393773,-74.1359404,"Av Boyacá con Calle 9, sentido s?n",Kennedy,Choque simple,Camioneta (2)
-74.1641145999999,4.62379330015188,7690,2025/01/27 00:00:00+00,4.6237933,-74.1641146,"Calle 42A sur con Carrera 80F, sentido occ?or",Kennedy,Choque con lesionado,Motociclista lesionado (1) - Ciclista lesionado (1)
-74.1760661,4.61477420015159,7691,2025/01/27 00:00:00+00,4.6147742,-74.1760661,Calle 56 sur con Carrera 4K,Usme,Autolesionado,Motociclista lesionado (1)
-74.1181372999999,4.62879130015204,7692,2025/01/27 00:00:00+00,4.6287913,-74.1181373,"Av Américas con Carrera 47, sentido occ?or",Puente Aranda,Choque con lesionado,
