X,Y,OBJECTID,FECHA_INDICENTE,LATITUD,LONGITUD,DIRECCION_INCIDENTE,LOCALIDAD,TIPO_DE_INCIDENTE,TIPO_DE_ACTORES_VIALES_IMPLICAD
-74.1137797,4.72654130015523,5920,2025/02/16 00:00:00+00,4.7265413,-74.1137797,"Calle 86B con Carrera 113, sentido or?occ",Engativá,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.1831478,4.60388960015124,5921,2025/02/16 00:00:00+00,4.6038896,-74.1831478,Calle 65 sur con Carrera 78H,Bosa,Atropello,Automóvil particular (1) - Peatón lesionado (1)
-74.0691477,4.72458720015514,5922,2025/02/16 00:00:00+00,4.7245872,-74.0691477,Calle 133 con Carrera 59,Suba,Choque simple,Taxi (1) - Motocicleta (1)
-74.0506096999999,4.75269360015607,5923,2025/02/16 00:00:00+00,4.7526936,-74.0506097,"Calle 170 con Carrera 50A, sentido or?occ",Suba,Choque simple,
-74.1251122,4.62936420015207,5924,2025/02/16 00:00:00+00,4.6293642,-74.1251122,"Av Américas con Carrera 68D, sentido or?occ",Kennedy,Manifestación,
-74.1399997,4.68117290015373,5925,2025/02/16 00:00:00+00,4.6811729,-74.1399997,"Carrera 103B con Calle 23, sentido s?n",Fontibón,Choque simple,Motocicleta (2)
-74.0883392,4.57865970015042,5926,2025/02/16 00:00:00+00,4.5786597,-74.0883392,"Calle 13 sur con Carrera 7A, sentido occ?or",San Cristóbal,Choque simple,Automóvil particular (1) - Camioneta (1)
-74.1359404,4.63937730015237,5927,2025/02/16 00:00:00+00,4.6393773,-74.1359404,"Av Boyacá con Calle 9, sentido s?n",Kennedy,Varado,Camioneta (1)
-74.1784484999999,4.60352730015122,5928,2025/02/16 00:00:00+00,4.6035273,-74.1784485,"Carrera 78B con Calle 58P sur, sentido n?s",San Cristóbal,Atropello,Taxi (1) - Peatón lesionado (1)
-74.1514134999999,4.60557960015129,5929,2025/02/16 00:00:00+00,4.6055796,-74.1514135,"Carrera 72L con Calle 42F sur, sentido s?n",Kennedy,Autolesionado,Motociclista lesionado (1)
-74.1029498999999,4.65219300015282,5930,2025/02/16 00:00:00+00,4.652193,-74.1029499,"Av El Dorado (Calle 26) con Av Ciudad de Cali, sentido or?occ",Engativá,Choque simple,Taxi (1) - Automóvil particular (1)
-74.0834376,4.68024750015374,5931,2025/02/16 00:00:00+00,4.6802475,-74.0834376,"Av Carrera 68 con Calle 75A, sentido s?n",Barrios Unidos,Choque objeto fijo con lesionado,Motociclista lesionado (1) - Otro (1)
-74.0864975,4.72433470015515,5932,2025/02/16 00:00:00+00,4.7243347,-74.0864975,Calle 129C con Carrera 88,Suba,Choque con lesionado,Camión (1) - Ciclista lesionado (1)
-74.1475088,4.67887790015366,5933,2025/02/16 00:00:00+00,4.6788779,-74.1475088,Carrera 106 bis con Calle 19,Fontibón,Autolesionado,Motociclista lesionado (1)
-74.0750798,4.61103030015145,5934,2025/02/16 00:00:00+00,4.6110303,-74.0750798,"NQS con Calle 22, sentido s?n",Los Mártires,Choque simple,Automóvil particular (2)
-74.1607284999999,4.63394790015222,5935,2025/02/16 00:00:00+00,4.6339479,-74.1607285,Diagonal 38 sur con Carrera 82,Kennedy,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.0778692,4.59022940015079,5936,2025/02/16 00:00:00+00,4.5902294,-74.0778692,"Av Carrera 10 con Av Comuneros, sentido n?s",Santa Fe,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.1443174,4.68601980015391,5937,2025/02/16 00:00:00+00,4.6860198,-74.1443174,Carrera 111 con Calle 23A,Fontibón,Choque simple,Automóvil particular (1) - Bicicleta (1)
-74.0891746,4.6120269001515,5938,2025/02/16 00:00:00+00,4.6120269,-74.0891746,"Carrera 27 con Calle 13 sur, sentido s?n",Antonio Nariño,Autolesionado,Motociclista lesionado (1)
-74.1008484,4.67071460015341,5939,2025/02/16 00:00:00+00,4.6707146,-74.1008484,"Av José Celestino Mutis con Carrera 103, sentido occ?or",Engativá,Choque simple,Automóvil particular (3)
-74.0675482,4.72114250015504,5940,2025/02/16 00:00:00+00,4.7211425,-74.0675482,Calle 131 con Carrera 58,Suba,,
-74.0921203999999,4.75426000015612,5941,2025/02/16 00:00:00+00,4.75426,-74.0921204,Av Ciudad de Cali con Calle 153,Suba,Atropello,Automóvil particular (1) - Peatón lesionado (1)
-74.1287483999999,4.68823290015399,5942,2025/02/16 00:00:00+00,4.6882329,-74.1287484,"Av El Dorado (Calle 26) con Carrera 100, sentido or?occ",Fontibón,Choque simple,Taxi (1) - Automóvil particular (1)
-74.0643107,4.74396910015581,5943,2025/02/16 00:00:00+00,4.7439691,-74.0643107,"Calle 160 con Carrera 64, sentido or?occ",Suba,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.1681146,4.69473290015421,5944,2025/02/16 00:00:00+00,4.6947329,-74.1681146,"Av Centenario (Calle 13) con Carrera 135, sentido occ?or",Fontibón,Choque simple,Automóvil particular (2)
-74.1059801,4.70544570015453,5945,2025/02/16 00:00:00+00,4.7054457,-74.1059801,Calle 80A con Carrera 92,Engativá,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.0787415,4.71188290015473,5946,2025/02/16 00:00:00+00,4.7118829,-74.0787415,"Av Boyacá con Calle 127A, sentido s?n",Suba,Choque simple,
-74.0450336,4.75859440015627,5947,2025/02/16 00:00:00+00,4.7585944,-74.0450336,"Autopista Norte con Calle 236, sentido n?s",Suba,Choque simple,
-74.1048744,4.70826670015461,5948,2025/02/16 00:00:00+00,4.7082667,-74.1048744,"Transversal 94 con Calle 82, sentido s?n",Engativá,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.0988523,4.67345170015349,5949,2025/02/16 00:00:00+00,4.6734517,-74.0988523,"Av Rojas con Calle 64, sentido n?s",Engativá,Choque simple,Taxi (1) - Automóvil particular (1)
-74.0622951,4.70066150015435,5950,2025/02/16 00:00:00+00,4.7006615,-74.0622951,Av Pepe Sierra con Carrera 53,Suba,Choque simple,Automóvil particular (2)
-74.1010045,4.57824680015039,5951,2025/02/16 00:00:00+00,4.5782468,-74.1010045,Carrera 12D con Calle 57D sur,Tunjuelito,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.0932913999999,4.61569650015164,5952,2025/02/16 00:00:00+00,4.6156965,-74.0932914,"Calle 13 con Carrera 32, sentido or?occ",Puente Aranda,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.0931146999999,4.58963770015074,5953,2025/02/16 00:00:00+00,4.5896377,-74.0931147,Calle 69D sur con Carrera 14B,Usme,Choque con objeto fijo,Automóvil particular (1) - Vivienda (1)
-74.1490859,4.61926490015176,5955,2025/02/16 00:00:00+00,4.6192649,-74.1490859,"Transversal 73D con Calle 38 sur, sentido or?occ",Kennedy,Choque simple,Bus SITP (1) - Camioneta (1)
-74.1084693999999,4.5820492001505,5956,2025/02/16 00:00:00+00,4.5820492,-74.1084694,Calle 27 sur con Carrera 21,Rafael Uribe Uribe,Atropello,Motocicleta (1) - Peatón lesionado (1)
-74.1265885999999,4.58188020015052,5957,2025/02/16 00:00:00+00,4.5818802,-74.1265886,Calle 44 sur con Carrera 26,Rafael Uribe Uribe,Choque con lesionado,Taxi (1) - Automóvil particular (1) - Motociclista lesionado (1)
-74.1238941,4.60413770015121,5958,2025/02/16 00:00:00+00,4.6041377,-74.1238941,"Av Primero de Mayo con Carrera 50, sentido or?occ",Puente Aranda,Choque simple,Bus SITP (1) - Camioneta (1)
-74.1446771,4.59538640015096,5959,2025/02/16 00:00:00+00,4.5953864,-74.1446771,"Autopista Sur con Carrera 72, sentido or?occ",Bosa,Choque simple,Automóvil particular (2)
-74.1050963,4.58445860015061,5960,2025/02/16 00:00:00+00,4.5844586,-74.1050963,Av Primero de Mayo con Carrera 24,Antonio Nariño,Choque simple,Automóvil particular (2)
-74.1162737,4.50204450014793,5961,2025/02/16 00:00:00+00,4.5020445,-74.1162737,Av Caracas con Calle 97B sur,USME,Choque simple,Bus SITP (1) - Taxi (1)
-74.0792823,4.63918680015239,5962,2025/02/16 00:00:00+00,4.6391868,-74.0792823,"Av Calle 19 con NQS, sentido occ?or",Puente Aranda,Vehículo mal estacionado,Automóvil particular (15)
-74.1450316,4.62942170015203,5963,2025/02/16 00:00:00+00,4.6294217,-74.1450316,Calle 42 sur con Carrera 78,Kennedy,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.1809448,4.61761600015168,5964,2025/02/16 00:00:00+00,4.617616,-74.1809448,Diagonal 57 sur con Carrera 81J,Kennedy,Choque con objeto fijo,Automóvil particular (1) - Vivienda (1)
-74.1429764,4.56472010014995,5965,2025/02/16 00:00:00+00,4.5647201,-74.1429764,"Diagonal 62 sur con Carrera 20C, sentido or?occ",Ciudad Bolívar,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.0899864,4.5452531001493,5966,2025/02/16 00:00:00+00,4.5452531,-74.0899864,Calle 43A bis sur con Carrera 3 este,San Cristóbal,Choque simple,Automóvil particular (2)
-74.0792823,4.63918680015239,5967,2025/02/16 00:00:00+00,4.6391868,-74.0792823,Calle 24 con NQS,Teusaquillo,Choque con lesionado,Motocicleta (1) - Motociclista lesionado (1)
-74.1738485,4.62717590015199,5968,2025/02/16 00:00:00+00,4.6271759,-74.1738485,"Av Ciudad de Cali con Calle 46 sur, sentido n?s",Kennedy,Choque simple,Bus SITP (1) - Automóvil particular (1)
-74.1190256,4.62888420015207,5969,2025/02/16 00:00:00+00,4.6288842,-74.1190256,"Av Américas con Carrera 65, sentido or?occ",Puente Aranda,Choque objeto fijo con lesionado,Motociclista lesionado (1) - Separador (1)
-74.1034195999999,4.67285430015347,5970,2025/02/16 00:00:00+00,4.6728543,-74.1034196,Calle 63 sur con Carrera 71B,Ciudad Bolívar,Choque simple,Automóvil particular (2)
-74.0881567,4.53534130014897,5971,2025/02/16 00:00:00+00,4.5353413,-74.0881567,Transversal 13B este con Calle 54C sur,San Cristóbal,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.1172829,4.5999245001511,5972,2025/02/16 00:00:00+00,4.5999245,-74.1172829,Av Primero de Mayo con Carrera 39,Puente Aranda,Choque simple,Bus SITP (1) - Automóvil particular (1)
-74.0720919999999,4.71098860015473,5973,2025/02/16 00:00:00+00,4.7109886,-74.072092,"Av Américas con Carrera 32, sentido or?occ",Puente Aranda,Choque simple,Automóvil particular (2)
-74.0738683,4.60180910015114,5974,2025/02/16 00:00:00+00,4.6018091,-74.0738683,Av Jiménez (Calle 13) con Carrera 9,La Candelaria,Atropello,Motocicleta (1) - Peatón lesionado (1)
-74.0506096999999,4.75269360015607,5975,2025/02/16 00:00:00+00,4.7526936,-74.0506097,"Calle 170 con Carrera 90, sentido or?occ",Suba,Choque simple,
-74.1401202,4.68466880015387,5976,2025/02/16 00:00:00+00,4.6846688,-74.1401202,Carrera 106 con Calle 23G,Fontibón,Choque con lesionado,Automóvil particular (1) - Ciclista lesionado (1)
-74.1831657,4.62964570015205,5977,2025/02/16 00:00:00+00,4.6296457,-74.1831657,Calle 59A sur con Carrera 88C,Bosa,Autolesionado,Motociclista lesionado (1)
-74.0932541,4.61218020015152,5978,2025/02/16 00:00:00+00,4.6121802,-74.0932541,"Calle 12 con NQS, sentido occ?or",Puente Aranda,Choque simple,Automóvil particular (2)
-74.1950323999999,4.60378020015125,5979,2025/02/16 00:00:00+00,4.6037802,-74.1950324,Carrera 78C con Calle 71A sur,Bosa,Choque simple,Taxi (1) - Automóvil particular (1)
-74.1205427,4.63860160015239,5980,2025/02/16 00:00:00+00,4.6386016,-74.1205427,"Av Centenario (Calle 13) con Carrera 68B, sentido occ?or",Puente Aranda,Varado,Camión (1)
-74.1108424,4.61387500015157,5981,2025/02/16 00:00:00+00,4.613875,-74.1108424,Carrera 41 con Calle 4,Puente Aranda,Autolesionado,Motociclista lesionado (1)
-74.1951238999999,4.62396770015187,5982,2025/02/16 00:00:00+00,4.6239677,-74.1951239,"Carrera 88 con Calle 22 sur, sentido n?s",Kennedy,Choque simple,Automóvil particular (1) - Bicicleta (1)
-74.085706,4.56888350015007,5983,2025/02/16 00:00:00+00,4.5688835,-74.085706,Carrera 3 este con Calle 22 bis sur,San Cristóbal,Choque simple,Automóvil particular (2)
-74.0637885,4.63597360015229,5984,2025/02/16 00:00:00+00,4.6359736,-74.0637885,Av Carrera 7 con Calle 49,Chapinero,Choque simple,Taxi (1) - Automóvil particular (1)
-74.0784472,4.64725160015265,5985,2025/02/16 00:00:00+00,4.6472516,-74.0784472,"NQS con Calle 57A, sentido s?n",Teusaquillo,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.0509370999999,4.67332900015347,5986,2025/02/16 00:00:00+00,4.673329,-74.0509371,"Calle 90 con Carrera 13, sentido occ?or",Chapinero,Choque simple,Camioneta (1) - Automóvil particular (1)
-74.2025305,4.60962250015143,5987,2025/02/16 00:00:00+00,4.6096225,-74.2025305,Calle 74D sur con Carrera 80K,Bosa,Choque simple,Automóvil particular (1) - Carreta (1)
-74.1018248999999,4.75164290015602,5988,2025/02/16 00:00:00+00,4.7516429,-74.1018249,"Carrera 114 con Calle 148, sentido n?s",Suba,Choque simple,Taxi (1) - Otro (1)
-74.0999651,4.73591790015554,5989,2025/02/16 00:00:00+00,4.7359179,-74.0999651,"Av Ciudad de Cali con Calle 132, sentido n?s",Suba,Choque con lesionado,Motociclista lesionado (2)
-74.1770296999999,4.62063290015176,5990,2025/02/16 00:00:00+00,4.6206329,-74.1770297,Carrera 18L con Calle 53B sur,San Cristóbal,Choque con lesionado,Taxi (1) - Motociclista lesionado (1)
-74.1342144,4.59407950015088,5991,2025/02/16 00:00:00+00,4.5940795,-74.1342144,"Autopista Sur con Carrera 51D, sentido or?occ",Puente Aranda,Choque simple,Automóvil particular (1) - Bicicleta (1)
-74.1636207999999,4.69007060015406,5993,2025/02/16 00:00:00+00,4.6900706,-74.1636208,"Av Centenario (Calle 13) con Carrera 128, sentido or?occ",Fontibón,Choque simple,Automóvil particular (2)
-74.1015778,4.58853770015076,5994,2025/02/16 00:00:00+00,4.5885377,-74.1015778,"Carrera 22 con Calle 15 sur, sentido s?n",Antonio Nariño,Choque simple,Automóvil particular (2)
-74.1515115999999,4.5718880001502,5995,2025/02/16 00:00:00+00,4.571888,-74.1515116,Calle 62 sur con Carrera 38,Ciudad Bolívar,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.0753016,4.72040510015503,5996,2025/02/16 00:00:00+00,4.7204051,-74.0753016,"Av Boyacá con Calle 129, sentido n?s",Suba,Choque simple,Taxi (1) - Motocicleta (1)
-74.1526418,4.64096490015242,5997,2025/02/16 00:00:00+00,4.6409649,-74.1526418,Calle 6C con Carrera 82A,Kennedy,Choque simple,Taxi (1) - Automóvil particular (1)
-74.1211053,4.72134790015507,5998,2025/02/16 00:00:00+00,4.7213479,-74.1211053,"Carrera 114 con Av Calle 80, sentido n?s",Engativá,Choque simple,Bus SITP (1) - Automóvil particular (1)
-74.1562,4.60545460015127,5999,2025/02/16 00:00:00+00,4.6054546,-74.1562,Calle 45 sur con Carrera 72U,Kennedy,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.1172784999999,4.51697770014839,6000,2025/02/16 00:00:00+00,4.5169777,-74.1172785,"Av Caracas con Calle 73D sur, sentido n?s",Usme,Autolesionado,Motociclista lesionado (1) - Acompañante lesionado (1)
-74.1562827,4.64787220015267,6001,2025/02/16 00:00:00+00,4.6478722,-74.1562827,"Carrera 88D con Calle 6D, sentido n?s",Kennedy,Choque con objeto fijo,Taxi (1) - Alcantarilla destapada (1)
-74.1065614999999,4.73689410015554,6002,2025/02/16 00:00:00+00,4.7368941,-74.1065615,Carrera 123 con Calle 131,Suba,Atropello,Motocicleta (1) - Peatón lesionado (1)
-74.1395934,4.57304090015021,6003,2025/02/16 00:00:00+00,4.5730409,-74.1395934,"Av Boyacá con Carrera 24, sentido s?n",Tunjuelito,Choque con lesionado,Motociclista lesionado (3)
-74.1770619,4.61192460015152,6004,2025/02/16 00:00:00+00,4.6119246,-74.1770619,"Carrera 79H con Calle 56A sur, sentido s?n",Kennedy,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.1686918,4.61910680015173,6005,2025/02/16 00:00:00+00,4.6191068,-74.1686918,Av Agoberto Mejía con Av Bosa,Bosa,Choque simple,Camión (1) - Automóvil particular (1)
-74.1052878,4.62972360015206,6006,2025/02/16 00:00:00+00,4.6297236,-74.1052878,Carrera 50 con Calle 17,Puente Aranda,Choque simple,Camioneta (1) - Automóvil particular (2)
-74.0999159,4.57589070015033,6007,2025/02/16 00:00:00+00,4.5758907,-74.0999159,Calle 25 con Carrera 12,Santa Fe,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.0837073,4.61027940015142,6008,2025/02/16 00:00:00+00,4.6102794,-74.0837073,"Carrera 106 con Calle 16, sentido n?s",Fontibón,Choque simple,Taxi (1) - Motocicleta (1)
-74.1618746,4.60232070015119,6009,2025/02/16 00:00:00+00,4.6023207,-74.1618746,"Av Boyacá con Av Ciudad de Villavicencio, sentido occ?or",Ciudad Bolívar,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.1210344,4.55787940014972,6010,2025/02/16 00:00:00+00,4.5578794,-74.1210344,Calle 50 sur con Carrera 9,Rafael Uribe Uribe,Choque simple,Automóvil particular (2)
-74.1029579999999,4.73741350015558,6011,2025/02/16 00:00:00+00,4.7374135,-74.102958,Calle 132A con Carrera 109A,Suba,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.0922135,4.74694340015586,6012,2025/02/16 00:00:00+00,4.7469434,-74.0922135,Calle 148 con Carrera 102B,Suba,Autolesionado,Motociclista lesionado (1)
-74.0974001,4.56811510015008,6013,2025/02/16 00:00:00+00,4.5681151,-74.0974001,"Calle 30B sur con Carrera 7A, sentido n?s",San Cristóbal,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1) - Acompañante lesionado (1)
-74.1181372999999,4.62879130015204,6014,2025/02/16 00:00:00+00,4.6287913,-74.1181373,"Av Américas con Carrera 47, sentido or?occ",Puente Aranda,Choque simple,Automóvil particular (2)
-74.1181372999999,4.62879130015204,6015,2025/02/16 00:00:00+00,4.6287913,-74.1181373,"Av Américas con Calle 62, sentido or?occ",Puente Aranda,Autolesionado,Motociclista lesionado (1)
-74.1069047999999,4.75444460015614,6016,2025/02/16 00:00:00+00,4.7544446,-74.1069048,Carrera 128 con Calle 146,Suba,Choque simple,Automóvil particular (2)
-74.1920689,4.62990920015207,6017,2025/02/16 00:00:00+00,4.6299092,-74.1920689,"Av Guayacanes con Calle 59 sur, sentido n?s",Bosa,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-73.1201512,7.12185130023252,6018,2025/02/16 00:00:00+00,7.1218513,-73.1201512,Calle 34 con Carrera 28,Teusaquillo,Choque con lesionado,Motociclista lesionado (2) - Acompañante lesionado (1)
-74.1684127999999,4.61938570015176,6019,2025/02/16 00:00:00+00,4.6193857,-74.1684128,"Av Agoberto Mejía con Calle 36A sur, sentido n?s",Kennedy,Atropello,Motociclista lesionado (1) - Acompañante lesionado (1) - Animal de compañía (1)
-74.1008331,4.48868380014748,6020,2025/02/16 00:00:00+00,4.4886838,-74.1008331,Carrera 7H este con Calle 66S sur,Usme,Choque simple,Taxi (1) - Automóvil particular (1)
-74.1440484999999,4.71147510015471,6021,2025/02/16 00:00:00+00,4.7114751,-74.1440485,Calle 63B con Carrera 120,Engativá,Choque simple,Automóvil particular (2)
-74.1233582999999,4.7224089001551,6022,2025/02/16 00:00:00+00,4.7224089,-74.1233583,Carrera 116 con Calle 79,Engativá,Choque simple,Motocicleta (2)
-74.1055348,4.57989340015046,6023,2025/02/16 00:00:00+00,4.5798934,-74.1055348,Av Caracas con Calle 26 sur,Rafael Uribe Uribe,Incendio estructural,Edificación (1)
-74.0995157999999,4.73793040015558,6024,2025/02/16 00:00:00+00,4.7379304,-74.0995158,"Av Ciudad de Cali con Calle 133A, sentido n?s",Suba,Choque simple,Automóvil particular (2)
-74.1262156,4.64274490015247,6025,2025/02/16 00:00:00+00,4.6427449,-74.1262156,"Calle 12C con Carrera 71C, sentido occ?or",Kennedy,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.1656756,4.59595420015098,6026,2025/02/16 00:00:00+00,4.5959542,-74.1656756,"Autopista Sur con Carrera 72D, sentido or?occ",Bosa,Choque simple,Taxi (1) - Automóvil particular (1)
-74.1008484,4.67071460015341,6027,2025/02/16 00:00:00+00,4.6707146,-74.1008484,Av José Celestino Mutis con Carrera 120,Engativá,Choque simple,Camión (1) - Automóvil particular (1)
-74.0668127,4.64428250015253,6028,2025/02/16 00:00:00+00,4.6442825,-74.0668127,"Carrera 15 con Calle 57, sentido n?s",Teusaquillo,Choque con lesionado,Automóvil particular (1) - Motocicleta (1)
-74.1065425,4.5786993001504,6029,2025/02/16 00:00:00+00,4.5786993,-74.1065425,Calle 27 sur con Carrera 13,Rafael Uribe Uribe,Choque objeto fijo con lesionado,Motociclista lesionado (1) - Andén (1)
-74.0565683,4.73233590015543,6030,2025/02/16 00:00:00+00,4.7323359,-74.0565683,"Carrera 54A con Calle 149, sentido n?s",Suba,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.0658119,4.76061460015633,6031,2025/02/16 00:00:00+00,4.7606146,-74.0658119,"Calle 170 con Av Boyacá, sentido occ?or",Suba,Choque simple,Automóvil particular (2)
-74.0648869,4.76187520015634,6032,2025/02/16 00:00:00+00,4.7618752,-74.0648869,Av Boyacá con Calle 173,Suba,Choque simple,Automóvil particular (2)
-74.1351657,4.66027400015309,6033,2025/02/16 00:00:00+00,4.660274,-74.1351657,"Av Ciudad de Cali con Calle 55A, sentido n?s",Engativá,Choque con lesionado,Bus SITP (1) - Automóvil particular (1) - Motociclista lesionado (1)
-74.1068445,4.54903020014945,6034,2025/02/16 00:00:00+00,4.5490302,-74.1068445,Carrera 3 con Calle 48R sur,Rafael Uribe Uribe,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.1762065999999,4.59477560015093,6035,2025/02/16 00:00:00+00,4.5947756,-74.1762066,Calle 57Z sur con Carrera 75D,Ciudad Bolívar,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.1475447999999,4.56660810015002,6036,2025/02/16 00:00:00+00,4.5666081,-74.1475448,Calle 64C sur con Carrera 18D,Ciudad Bolívar,Choque simple,Taxi (2)
-74.1043941999999,4.71492840015488,6037,2025/02/16 00:00:00+00,4.7149284,-74.1043942,"Calle 98 con Carrera 95F, sentido occ?or",Engativá,Choque simple,Automóvil particular (2)
-74.0675062,4.61580570015163,6038,2025/02/16 00:00:00+00,4.6158057,-74.0675062,Av Américas con Calle 29 bis,Puente Aranda,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.146093,4.70096940015442,6039,2025/02/16 00:00:00+00,4.7009694,-74.146093,Av El Dorado (Calle 26) con Carrera 103,Fontibón,Choque con lesionado,Taxi (1) - Motociclista lesionado (1)
-74.1840516,4.63310240015217,6040,2025/02/16 00:00:00+00,4.6331024,-74.1840516,Calle 52C sur con Carrera 93D,Bosa,Choque simple,Bus SITP (1) - Automóvil particular (1)
-74.15835,4.63863130015236,6041,2025/02/16 00:00:00+00,4.6386313,-74.15835,"Av Ciudad de Cali con Calle 1A, sentido n?s",Kennedy,Choque con lesionado,Camioneta (1) - Ciclista lesionado (1)
-74.1340896999999,4.68141380015374,6042,2025/02/16 00:00:00+00,4.6814138,-74.1340897,Av La Esperanza con Carrera 100,Fontibón,Explosión,Otro
-74.0926042999999,4.53696000014902,6043,2025/02/16 00:00:00+00,4.53696,-74.0926043,Calle 53C sur con Carrera 5C,San Cristóbal,Choque simple,Taxi (1) - Automóvil particular (1)
-74.1370537999999,4.60707270015135,6044,2025/02/16 00:00:00+00,4.6070727,-74.1370538,Av Boyacá con Calle 37B sur,Kennedy,Choque con lesionado,Taxi (1) - Automóvil particular (1) - Motociclista lesionado (1)
-74.1080997999999,4.66673310015327,6045,2025/02/16 00:00:00+00,4.6667331,-74.1080998,"Autopista Sur con Carrera 71, sentido occ?or",Ciudad Bolívar,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.0370892999999,4.72751870015528,6046,2025/02/16 00:00:00+00,4.7275187,-74.0370893,Carrera 8 con Calle 147,Usaquén,"Caída de objetos en vía (árbol, cables, otros)",Árbol (1)
-74.171821,4.61572420015162,6047,2025/02/16 00:00:00+00,4.6157242,-74.171821,Carrera 79F con Calle 52 sur,Kennedy,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.0720919999999,4.71098860015473,6048,2025/02/16 00:00:00+00,4.7109886,-74.072092,Carrera 1 con Calle 20,Santa Fe,"Caída de objetos en vía (árbol, cables, otros)",Árbol (1)
-74.1007303,4.5688313001501,6049,2025/02/17 00:00:00+00,4.5688313,-74.1007303,Carrera 10 con Calle 31 sur,San Cristóbal,Inundación / espejo de agua,Espejo de agua (1)
-74.09763,4.63787900015234,6050,2025/02/17 00:00:00+00,4.637879,-74.09763,Carrera 50 con Av La Esperanza,Teusaquillo,Inundación / espejo de agua,Vehículo de servicio especial (1)
-74.0475999,4.68047730015374,6051,2025/02/17 00:00:00+00,4.6804773,-74.0475999,Carrera 13 con Calle 96,Chapinero,"Caída de objetos en vía (árbol, cables, otros)",Árbol (1)
-74.0717822,4.61225890015148,6052,2025/02/17 00:00:00+00,4.6122589,-74.0717822,Carrera 13 con Calle 25,Santa Fe,"Caída de objetos en vía (árbol, cables, otros)",Árbol (1)
-74.1251989,4.57861620015041,6053,2025/02/17 00:00:00+00,4.5786162,-74.1251989,Carrera 23B con Calle 44 sur,Rafael Uribe Uribe,Inundación / espejo de agua,Espejo de agua (1)
-74.1000011,4.68056000015375,6054,2025/02/17 00:00:00+00,4.68056,-74.1000011,"Av Boyacá con Calle 66, sentido s?n",Engativá,Choque con lesionado,Automóvil particular (1) - Ciclista lesionado (1) - Acompañante lesionado (1)
-74.1261608999999,4.58106530015047,6055,2025/02/17 00:00:00+00,4.5810653,-74.1261609,Carrera 1F con Calle 44 sur,San Cristóbal,Choque con objeto fijo,Automóvil particular (1) - Vivienda (1)
-74.1452259,4.5697107001501,6056,2025/02/17 00:00:00+00,4.5697107,-74.1452259,Calle 59 sur con Carrera 22G,Ciudad Bolívar,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.1535895,4.596098400151,6057,2025/02/17 00:00:00+00,4.5960984,-74.1535895,Autopista Sur con Carrera 63,Bosa,Choque simple,Tractocamión (1) - Automóvil particular (2)
-74.0685614,4.72967160015535,6058,2025/02/17 00:00:00+00,4.7296716,-74.0685614,Av Boyacá con Calle 138,Suba,Inundación / espejo de agua,Espejo de agua (1)
-74.1451293,4.68105040015376,6059,2025/02/17 00:00:00+00,4.6810504,-74.1451293,Calle 22 con Carrera 107,Fontibón,Autolesionado,Motociclista lesionado (1)
-74.0519121999999,4.720177500155,6060,2025/02/17 00:00:00+00,4.7201775,-74.0519122,Autopista Norte con Calle 134A,Usaquén,Inundación / espejo de agua,Espejo de agua (1)
-74.1618223999999,4.56898690015007,6061,2025/02/17 00:00:00+00,4.5689869,-74.1618224,Carrera 44 con Calle 72 sur,Ciudad Bolívar,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.1446579,4.59893750015105,6062,2025/02/17 00:00:00+00,4.5989375,-74.1446579,"Av Boyacá con Calle 44 sur, sentido s?n",Kennedy,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
