X,Y,OBJECTID,DIRECCION_INCIDENTE,LOCALIDAD,TIPO_DE_INCIDENTE,TIPO_DE_ACTORES_VIALES_IMPLICAD,AFECTACIÓN_PERSONAS,FECHA_INCIDENTE__DD_MM_AAAA_,LATITUD,LONGITUD
-74.1110408,4.61424090000003,132,Carrera 41A con Calle 4,Puente Aranda,Atropello,Automóvil particular (1) - Peatón lesionado (1),Con lesionados,2025/06/01 00:00:00+00,4.6142409,-74.1110408
-74.1661678999999,4.60927770000006,133,Calle 49 sur con Carrera 77V,Kennedy,Choque con lesionado,Motociclista lesionado (2),Con lesionados,2025/06/01 00:00:00+00,4.6092777,-74.1661679
-74.0229548,4.76212940000005,134,Carrera 5 con Calle 185C,Usaquén,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/06/01 00:00:00+00,4.7621294,-74.0229548
-74.1627455,4.57532880000002,135,Calle 70 sur con Carrera 49B,Ciudad Bolívar,Choque simple,Taxi (1) - Automóvil particular (1),Sin lesionados,2025/06/01 00:00:00+00,4.5753288,-74.1627455
-74.0915689999999,4.69686400000006,136,"Autopista Sur con Carrera 74, sentido or→occ",Bosa,Varado,,Sin lesionados,2025/06/01 00:00:00+00,4.696864,-74.091569
-74.0767289999999,4.72728890000008,137,Calle 134 con Carrera 55,Usaquén,Choque simple,Automóvil particular (2),Sin lesionados,2025/06/01 00:00:00+00,4.7272889,-74.076729
-74.1808452,4.62999260000004,138,Carrera 88 con Calle 51 sur,Bosa,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/06/01 00:00:00+00,4.6299926,-74.1808452
-74.1392997999999,4.54596640000005,139,Carrera 17F con Calle 71A sur,Ciudad Bolívar,Atropello,Motocicleta (1) - Peatón lesionado (1),Con lesionados,2025/06/01 00:00:00+00,4.5459664,-74.1392998
-74.0903876,4.63433500000002,140,"Av El Dorado (Calle 26) con Transversal 95, sentido occ→or",Fontibón,Choque con lesionado,,Con lesionados,2025/06/01 00:00:00+00,4.634335,-74.0903876
-74.0488314999999,4.70559830000008,141,Calle 127 con Carrera 19,Usaquén,Choque simple,Automóvil particular (2),Sin lesionados,2025/06/01 00:00:00+00,4.7055983,-74.0488315
-74.0878288,4.69475940000007,142,"NQS con Av Calle 80, sentido n→s",Barrios Unidos,Choque con lesionado,Camioneta (2) - Motociclista lesionado (1),Con lesionados,2025/06/01 00:00:00+00,4.6947594,-74.0878288
-74.0878288,4.69475940000007,143,"Av Calle 80 con Carrera 119B, sentido or→occ",Engativá,Choque simple,Tractocamión (1) - Automóvil particular (1),Sin lesionados,2025/06/01 00:00:00+00,4.6947594,-74.0878288
-74.0276737,4.76793580000003,144,Calle 191 con Carrera 4,Usaquén,Choque simple,Automóvil particular (2),Sin lesionados,2025/06/01 00:00:00+00,4.7679358,-74.0276737
-74.0861783999999,4.69310960000007,145,"Av Calle 80 con Carrera 70C, sentido or→occ",Engativá,Choque con lesionado,Camioneta (1) - Ciclista lesionado (1),Con lesionados,2025/06/01 00:00:00+00,4.6931096,-74.0861784
-74.0441117999999,4.74299720000005,146,Calle 163 con Carrera 20,Usaquén,Choque simple,Bus SITP (1) - Automóvil particular (1),Sin lesionados,2025/06/01 00:00:00+00,4.7429972,-74.0441118
-74.1083846,4.54783280000004,147,Carrera 5 con Calle 48U bis sur,Rafael Uribe Uribe,Choque simple,Taxi (1) - Automóvil particular (1),Sin lesionados,2025/06/01 00:00:00+00,4.5478328,-74.1083846
-74.1393019,4.67481240000006,148,Calle 22 con Carrera 97,Fontibón,Choque simple,Automóvil particular (2),Sin lesionados,2025/06/01 00:00:00+00,4.6748124,-74.1393019
-74.117489,4.51997060000002,149,Av Caracas con Calle 71G sur,Usme,Choque con lesionado,Taxi (1) - Motociclista lesionado (1),Con lesionados,2025/06/01 00:00:00+00,4.5199706,-74.117489
-74.0776246999999,4.65656200000006,150,"NQS con Calle 63F, sentido s→n",Teusaquillo,Varado,Automóvil particular (1),Sin lesionados,2025/06/01 00:00:00+00,4.656562,-74.0776247
-74.1135747,4.58448560000005,151,Carrera 5A con Calle 31 sur,San Cristóbal,Choque con lesionado,Motociclista lesionado (2),,2025/06/01 00:00:00+00,4.5844856,-74.1135747
-74.0466671,4.75317820000004,152,"Autopista Norte con Calle 100, sentido s→n",Usaquén,Varado,Taxi (1),Sin lesionados,2025/06/01 00:00:00+00,4.7531782,-74.0466671
-74.1181372999999,4.62879130000005,153,"Av Américas con Carrera 63, sentido occ→or",Puente Aranda,Choque simple,,Sin lesionados,2025/06/01 00:00:00+00,4.6287913,-74.1181373
-74.1306173,4.58097720000006,154,"Carrera 26 con Calle 48 sur, sentido n→s",Tunjuelito,Atropello,Automóvil particular (1) - Peatón lesionado (1),Con lesionados,2025/06/01 00:00:00+00,4.5809772,-74.1306173
-74.0968821,4.71402310000002,155,"Carrera 91 con Calle 91, sentido s→n",Engativá,Choque simple,Taxi (1) - Automóvil particular (1),Sin lesionados,2025/06/01 00:00:00+00,4.7140231,-74.0968821
-74.0720919999999,4.71098860000006,157,Carrera 58 con Calle 127A,Suba,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/06/01 00:00:00+00,4.7109886,-74.072092
-74.1126963999999,4.65612320000002,158,"Av Boyacá con Av La Esperanza, sentido n→s",Fontibón,Choque simple,Automóvil particular (1) - Taxi (1),Sin lesionados,2025/06/01 00:00:00+00,4.6561232,-74.1126964
-74.0866834999999,4.54554420000005,159,Carrera 11B este con Calle 42B sur,San Cristóbal,Choque objeto fijo con lesionado,Motociclista lesionado (1) - Pared / muro (1),Con lesionados,2025/06/01 00:00:00+00,4.5455442,-74.0866835
-74.1618746,4.60232070000006,160,"Autopista Sur con Av Ciudad de Villavicencio, sentido occ→or",Ciudad Bolívar,Choque simple,,Sin lesionados,2025/06/01 00:00:00+00,4.6023207,-74.1618746
-74.0739258,4.69896620000003,161,"Av Pepe Sierra con Carrera 70D, sentido or→occ",Suba,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/06/01 00:00:00+00,4.6989662,-74.0739258
-74.0768409,4.59115800000006,162,Carrera 5 con Calle 179,Usaquén,Choque objeto fijo con lesionado,Taxi (1) - Pared / muro (1) - Conductor lesionado (1),Con lesionados,2025/06/01 00:00:00+00,4.591158,-74.0768409
-74.0692109999999,4.67047470000006,163,"Carrera 29B con Calle 77, sentido n→s",Barrios Unidos,Choque con lesionado,Motociclista lesionado (2),Con lesionados,2025/06/01 00:00:00+00,4.6704747,-74.069211
-74.0811563,4.63016450000003,164,"Calle 28 con Carrera 32A, sentido or→occ",Teusaquillo,Atropello,Motociclista lesionado (1) - Animal de compañía (1),Con lesionados,2025/06/01 00:00:00+00,4.6301645,-74.0811563
-74.1368826999999,4.54536150000007,165,"Carrera 16G con Calle 64 sur, sentido s→n",Ciudad Bolívar,Choque simple,Taxi (2),Sin lesionados,2025/06/01 00:00:00+00,4.5453615,-74.1368827
-74.1142460999999,4.57871740000007,166,Calle 32 sur con Carrera 20,Rafael Uribe Uribe,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/06/01 00:00:00+00,4.5787174,-74.1142461
-74.1096439999999,4.57806800000003,167,"Av Caracas con Calle 29 sur, sentido s→n",Rafael Uribe Uribe,Choque simple,Automóvil particular (1) - Motocicleta (2),Sin lesionados,2025/06/01 00:00:00+00,4.578068,-74.109644
-74.1395555,4.53813370000006,168,Calle 78C sur con Carrera 17A,Ciudad Bolívar,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/06/01 00:00:00+00,4.5381337,-74.1395555
-74.0879375,4.71387290000007,169,"Carrera 87A con Calle 127A, sentido s→n",Suba,Choque simple,Automóvil particular (1) - Motocicleta (1),Sin lesionados,2025/06/01 00:00:00+00,4.7138729,-74.0879375
-74.1037846,4.57668150000006,170,Carrera 5A con Calle 27 sur,San Cristóbal,Atropello,Taxi (1) - Peatón lesionado (1),Con lesionados,2025/06/01 00:00:00+00,4.5766815,-74.1037846
-74.2068480999999,4.62376370000004,171,Calle 80 bis sur con Carrera 91,Bosa,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/06/01 00:00:00+00,4.6237637,-74.2068481
-74.1626353,4.61508190000006,172,"Av Primero de Mayo con Av Ciudad de Villavicencio, sentido s→n",Kennedy,Choque simple,Automóvil particular (2),Sin lesionados,2025/06/01 00:00:00+00,4.6150819,-74.1626353
-74.1008484,4.67071460000005,173,Av José Celestino Mutis con Carrera 97C,Engativá,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1) - Acompañante lesionado (1),Con lesionados,2025/06/01 00:00:00+00,4.6707146,-74.1008484
-74.0880418,4.58806370000002,174,Carrera 11A con Calle 2 sur,Antonio Nariño,Choque simple,Camión (1) - Automóvil particular (2),Sin lesionados,2025/06/01 00:00:00+00,4.5880637,-74.0880418
-74.1396951,4.54811970000003,175,Carrera 17F con Calle 69F sur,Ciudad Bolívar,Choque simple,Camión (1) - Bus SITP (1),Sin lesionados,2025/06/01 00:00:00+00,4.5481197,-74.1396951
-74.0437810999999,4.67160710000007,176,"Av Carrera 7 con Calle 92, sentido s→n",Chapinero,Choque simple,Camioneta (2),Sin lesionados,2025/06/01 00:00:00+00,4.6716071,-74.0437811
-74.063317,4.75040590000003,177,Carrera 65 con Calle 167,Suba,Choque simple,Automóvil particular (1) - Motocicleta (1),Sin lesionados,2025/06/01 00:00:00+00,4.7504059,-74.063317
-74.0793002,4.58918300000005,178,Carrera 6 con Calle 2A,Santa Fe,Atropello,Automóvil particular (1) - Peatón lesionado (1),Con lesionados,2025/06/01 00:00:00+00,4.589183,-74.0793002
-74.0916488,4.52733110000003,179,Carrera 11B este con Calle 66 sur,San Cristóbal,Choque con lesionado,Motocicleta (2) - Motociclista lesionado (1),Con lesionados,2025/06/01 00:00:00+00,4.5273311,-74.0916488
-74.1074732,4.54071560000006,180,Calle 49D sur con Carrera 2D,Rafael Uribe Uribe,Choque con lesionado,Automóvil particular (2),Con lesionados,2025/06/01 00:00:00+00,4.5407156,-74.1074732
-74.1238941,4.60413770000002,181,"Av Boyacá con Av Primero de Mayo, sentido n→s",Kennedy,Choque con lesionado,Camioneta (1) - Motociclista lesionado (1),Con lesionados,2025/06/01 00:00:00+00,4.6041377,-74.1238941
-74.0779843,4.65293100000002,182,"NQS con Calle 63A, sentido s→n",Barrios Unidos,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/06/01 00:00:00+00,4.652931,-74.0779843
-74.1615088,4.64438410000002,183,Av Guayacanes con Calle 42 sur,Bosa,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/06/01 00:00:00+00,4.6443841,-74.1615088
-74.0455444999999,4.75915640000005,184,Calle 182 con Carrera 50C,Suba,"Caída de objetos en vía (árbol, cables, otros)",Árbol (1),Sin lesionados,2025/06/01 00:00:00+00,4.7591564,-74.0455445
-74.0617000999999,4.75755340000006,185,"Calle 170 con Carrera 67, sentido or→occ",Suba,Choque simple,Taxi (1) - Motocicleta (1),Sin lesionados,2025/06/01 00:00:00+00,4.7575534,-74.0617001
-74.0957485,4.55186730000003,186,Calle 40 sur con Carrera 2 este,San Cristóbal,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/06/01 00:00:00+00,4.5518673,-74.0957485
-74.0909804999999,4.62557590000006,187,"Av Américas con Carrera 36, sentido occ→or",Puente Aranda,Choque con lesionado,Motocicleta (1) - Ciclista lesionado (1),Con lesionados,2025/06/01 00:00:00+00,4.6255759,-74.0909805
-74.0655457999999,4.67788100000007,188,Carrera 49D con Calle 86D,Barrios Unidos,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/06/01 00:00:00+00,4.677881,-74.0655458
-74.0667553,4.60542710000004,189,Calle 22 con Carrera 3,Santa Fe,Falla semafórica,Intersección semafórica (1),Sin lesionados,2025/06/01 00:00:00+00,4.6054271,-74.0667553
-74.0787273999999,4.59666060000006,190,Calle 8 con Carrera 9,La Candelaria,Atropello,Motocicleta (1) - Peatón lesionado (1),Con lesionados,2025/06/01 00:00:00+00,4.5966606,-74.0787274
-74.1307546,4.65388140000005,191,Carrera 78 con Av Centenario (Calle 13),Fontibón,Choque con lesionado,Automóvil particular (2) - Conductor lesionado (1),Con lesionados,2025/06/01 00:00:00+00,4.6538814,-74.1307546
-74.063317,4.75040590000003,192,"Carrera 65 con Calle 167, sentido n→s",Suba,Choque simple,Automóvil particular (1) - Motocicleta (1),Sin lesionados,2025/06/01 00:00:00+00,4.7504059,-74.063317
-74.2094749999999,4.62547780000006,193,"Calle 83 con Carrera 94, sentido or→occ",Engativá,Choque simple,Automóvil particular (1) - Bicicleta (1),Sin lesionados,2025/06/01 00:00:00+00,4.6254778,-74.209475
-74.0653182999999,4.72591680000005,194,Carrera 58 con Calle 136,Suba,Choque simple,Taxi (1) - Motocicleta (1),Sin lesionados,2025/06/01 00:00:00+00,4.7259168,-74.0653183
-74.0274884999999,4.74764330000005,195,"Calle 170 con Carrera 8, sentido occ→or",Usaquén,Choque simple,Automóvil particular (1) - Motocicleta (1),Sin lesionados,2025/06/01 00:00:00+00,4.7476433,-74.0274885
-74.1020303999999,4.58414570000002,196,Av Calle 19 con Carrera 18,Los Mártires,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/06/01 00:00:00+00,4.5841457,-74.1020304
-74.1546648999999,4.59982060000004,197,Carrera 63 con Calle 57B sur,Ciudad Bolívar,Choque simple,Automóvil particular (1) - Motocicleta (1),Sin lesionados,2025/06/01 00:00:00+00,4.5998206,-74.1546649
-74.1351657,4.66027400000007,198,"Av José Celestino Mutis con Av Ciudad de Cali, sentido or→occ",Engativá,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/06/01 00:00:00+00,4.660274,-74.1351657
-74.0688689999999,4.61673450000006,199,Av Carrera 7 con Av El Dorado (Calle 26),Santa Fe,Varado,Bus / buseta (1),Sin lesionados,2025/06/01 00:00:00+00,4.6167345,-74.068869
-74.0710154,4.76228760000004,200,"Calle 170 con Carrera 80, sentido occ→or",Suba,Choque simple,Automóvil particular (1) - Motocicleta (1),Sin lesionados,2025/06/01 00:00:00+00,4.7622876,-74.0710154
-74.1305462999999,4.64641260000008,201,"Av Boyacá con Calle 15, sentido n→s",Kennedy,Choque simple,Automóvil particular (1) - Motocicleta (1),Sin lesionados,2025/06/01 00:00:00+00,4.6464126,-74.1305463
-74.1220893999999,4.56906940000005,202,Transversal 13H con Calle 49A sur,Rafael Uribe Uribe,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/06/01 00:00:00+00,4.5690694,-74.1220894
-74.0836389999999,4.73751830000003,203,Av Suba con Carrera 89,Suba,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/06/01 00:00:00+00,4.7375183,-74.083639
-74.0903876,4.63433500000002,204,"Av El Dorado (Calle 26) con Carrera 13A, sentido or→occ",Santa Fe,Varado,Bus / buseta (1),Sin lesionados,2025/06/01 00:00:00+00,4.634335,-74.0903876
-74.0882041,4.58072350000003,205,Calle 11 con Carrera 8,La Candelaria,Choque simple,Automóvil particular (1) - Motocicleta (1),Sin lesionados,2025/06/01 00:00:00+00,4.5807235,-74.0882041
-74.1143567,4.66303050000005,206,Av Boyacá con Carrera 24C,Tunjuelito,Choque con lesionado,Motociclista lesionado (2),Con lesionados,2025/06/01 00:00:00+00,4.6630305,-74.1143567
-74.1001764,4.68035670000006,207,Av Boyacá con Carrera 31,Tunjuelito,Choque con lesionado,Motociclista lesionado (2),Con lesionados,2025/06/01 00:00:00+00,4.6803567,-74.1001764
-74.0873728,4.73028320000003,208,"Calle 131F con Carrera 91, sentido or→occ",Suba,Atropello,Automóvil particular (1) - Peatón lesionado (1),Con lesionados,2025/06/01 00:00:00+00,4.7302832,-74.0873728
-74.063317,4.75040590000003,209,Carrera 65 con Calle 167,Suba,Choque simple,Automóvil particular (1) - Motocicleta (1),Sin lesionados,2025/06/01 00:00:00+00,4.7504059,-74.063317
-74.0720919999999,4.71098860000006,210,Carrera 93 con Calle 38 sur,Kennedy,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/06/01 00:00:00+00,4.7109886,-74.072092
-74.0281884999999,4.74077840000007,211,Calle 164A con Carrera 8D,Usaquén,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/06/01 00:00:00+00,4.7407784,-74.0281885
-74.1257325999999,4.74187400000005,212,Calle 132D con Carrera 155,Suba,Choque simple,Automóvil particular (1) - Bicicleta eléctrica (1),Sin lesionados,2025/06/01 00:00:00+00,4.741874,-74.1257326
-74.0988852,4.50839040000005,213,Calle 81 sur con Carrera 3 este,Usme,Choque con lesionado,Motocicleta (2) - Motociclista lesionado (1),Con lesionados,2025/06/01 00:00:00+00,4.5083904,-74.0988852
-74.1002521,4.70222550000005,214,"Av Calle 80 con Carrera 85, sentido or→occ",Engativá,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/06/01 00:00:00+00,4.7022255,-74.1002521
-74.0778692,4.59022940000006,215,"NQS con Av Comuneros, sentido n→s",Puente Aranda,Choque con lesionado,Motociclista lesionado (2),Con lesionados,2025/06/01 00:00:00+00,4.5902294,-74.0778692
-74.1714074,4.59598750000004,216,Autopista Sur con Carrera 73I,Ciudad Bolívar,Choque simple,Bus / buseta (1) - Automóvil particular (1),Sin lesionados,2025/06/01 00:00:00+00,4.5959875,-74.1714074
-74.1229011999999,4.59150470000003,217,Carrera 34B con Calle 38A sur,Antonio Nariño,Choque simple,Automóvil particular (1) - Motocicleta (1),Sin lesionados,2025/06/01 00:00:00+00,4.5915047,-74.1229012
-74.0924290999999,4.69070290000008,218,"Av Boyacá con Calle 75, sentido n→s",Engativá,Choque simple,Automóvil particular (2),Sin lesionados,2025/06/01 00:00:00+00,4.6907029,-74.0924291
-74.0792822,4.59829540000004,219,Av Carrera 10 con Calle 9,Santa Fe,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/06/01 00:00:00+00,4.5982954,-74.0792822
-74.1006892,4.73125830000004,220,Av Centenario (Calle 13) con Carrera 104,Fontibón,Falla semafórica,Intersección semafórica (1),Sin lesionados,2025/06/01 00:00:00+00,4.7312583,-74.1006892
-74.1651975999999,4.64428480000004,221,"Calle 26 sur con Carrera 90A, sentido or→occ",Kennedy,Choque con lesionado,Camioneta (1) - Automóvil particular (1) - Conductor lesionado (1),Con lesionados,2025/06/01 00:00:00+00,4.6442848,-74.1651976
-74.0649013,4.64128250000005,222,Calle 54 bis sur con Carrera 13,Tunjuelito,Choque simple,Automóvil particular (2),Sin lesionados,2025/06/01 00:00:00+00,4.6412825,-74.0649013
-74.0792823,4.63918680000006,223,Calle 3 con NQS,Puente Aranda,Atropello,Motocicleta (1) - Peatón lesionado (1),Con lesionados,2025/06/01 00:00:00+00,4.6391868,-74.0792823
-74.1474645,4.54105370000002,224,Carrera 18H con Calle 76A sur,Ciudad Bolívar,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/06/01 00:00:00+00,4.5410537,-74.1474645
-74.0753419,4.66320440000004,225,Carrera 101 con Av Calle 68,Engativá,Choque simple,Automóvil particular (2),Sin lesionados,2025/06/01 00:00:00+00,4.6632044,-74.0753419
-74.1618746,4.60232070000006,226,Autopista Sur con Av Ciudad de Villavicencio,Ciudad Bolívar,Atropello,Automóvil particular (1) - Peatón lesionado (1),Con lesionados,2025/06/01 00:00:00+00,4.6023207,-74.1618746
-74.0720919999999,4.71098860000006,227,Carrera 79 con Calle 38 sur,Kennedy,Choque con lesionado,Motocicleta (1) - Ciclista lesionado (1),Con lesionados,2025/06/01 00:00:00+00,4.7109886,-74.072092
-74.1358729,4.60324090000006,228,Carrera 10A este con Calle 38 sur,San Cristóbal,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/06/01 00:00:00+00,4.6032409,-74.1358729
-74.1085055999999,4.70672010000004,229,Av Calle 80 con Carrera 94K,Engativá,Choque simple,Ambulancia (1) - Automóvil particular (1),Sin lesionados,2025/06/01 00:00:00+00,4.7067201,-74.1085056
