X,Y,OBJECTID,FECHA_INCIDENTE,LATITUD,LONGITUD,DIRECCION_INCIDENTE,LOCALIDAD,TIPO_DE_INCIDENTE,TIPO_DE_ACTORES_VIALES_IMPLICAD
-74.1140554999999,4.74455560015583,10374,2025/04/29 00:00:00+00,4.7445556,-74.1140555,"Av Jiménez (Calle 13) con Carrera 136, sentido occ?or",Fontibón,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.0903876,4.63433500015219,10375,2025/04/29 00:00:00+00,4.634335,-74.0903876,"Av El Dorado (Calle 26) con Carrera 35, sentido or?occ",Teusaquillo,Manifestación,Peatón (20)
-74.1618746,4.60232070015119,10376,2025/04/29 00:00:00+00,4.6023207,-74.1618746,"Av Boyacá con Av Ciudad de Villavicencio, sentido or?occ",Tunjuelito,Aprisionamiento,Bus SITP (1) - Pasajero lesionado (1)
-74.1392979999999,4.71163090015474,10377,2025/04/29 00:00:00+00,4.7116309,-74.139298,"Calle 64C con Carrera 116C, sentido or?occ",Engativá,Atropello,Motocicleta (1) - Peatón lesionado (3)
-74.1126963999999,4.6561232001529,10378,2025/04/29 00:00:00+00,4.6561232,-74.1126964,"Av La Esperanza con Carrera 116, sentido occ?or",Fontibón,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.1091443999999,4.64624650015264,10379,2025/04/29 00:00:00+00,4.6462465,-74.1091444,"Av Américas con Av Carrera 68, sentido occ?or",Kennedy,Choque simple,Camión (1) - Camioneta (1)
-74.1594868,4.69058630015407,10380,2025/04/29 00:00:00+00,4.6905863,-74.1594868,"Av Centenario (Calle 13) con Carrera 126, sentido or?occ",Fontibón,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.1640067,4.6338141001522,10381,2025/04/29 00:00:00+00,4.6338141,-74.1640067,"Av Ciudad de Cali con Calle 38D sur, sentido s?n",Kennedy,Autolesionado,Ciclista lesionado (1)
-74.0792823,4.63918680015239,10382,2025/04/29 00:00:00+00,4.6391868,-74.0792823,"NQS con Calle 3, sentido n?s",Los Mártires,Autolesionado,Motociclista lesionado (1)
-74.0576690999999,4.65703320015298,10383,2025/04/29 00:00:00+00,4.6570332,-74.0576691,"Av Boyacá con Av Chile (Calle 72), sentido n?s",Engativá,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.0778692,4.59022940015079,10384,2025/04/29 00:00:00+00,4.5902294,-74.0778692,"Carrera 18 con Av Comuneros, sentido s?n",Los Mártires,Choque simple,Automóvil particular (2)
-74.0815756,4.60107660015115,10385,2025/04/29 00:00:00+00,4.6010766,-74.0815756,Av Caracas con Calle 10,Los Mártires,Inundación / espejo de agua,Espejo de agua (1)
-74.052384,4.71358880015477,10386,2025/04/29 00:00:00+00,4.7135888,-74.052384,"Autopista Norte con Calle 128B, sentido s?n",Usme,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.1139363,4.57336870015024,10387,2025/04/29 00:00:00+00,4.5733687,-74.1139363,"Diagonal 32H sur con Carrera 13B, sentido or?occ",Rafael Uribe Uribe,Fenómeno de remoción en masa,Escombros (1)
-74.1446579,4.59893750015105,10388,2025/04/29 00:00:00+00,4.5989375,-74.1446579,"Av Boyacá con Calle 44 sur, sentido n?s",Kennedy,Choque simple,Bus / buseta (1) - Motocicleta (1)
-74.0410032,4.73023130015536,10389,2025/04/29 00:00:00+00,4.7302313,-74.0410032,"Calle 148 con Carrera 15, sentido or?occ",Usaquén,"Caída de objetos en vía (árbol, cables, otros)",Árbol (1)
-74.1038852,4.69915940015433,10390,2025/04/29 00:00:00+00,4.6991594,-74.1038852,"Av Ciudad de Cali con Calle 75, sentido s?n",Engativá,Choque con lesionado,Automóvil particular (1) - Motocicleta (1)
-74.0930508,4.72808910015526,10391,2025/04/29 00:00:00+00,4.7280891,-74.0930508,"Calle 130 con Carrera 95, sentido occ?or",Suba,Choque con lesionado,Automóvil particular (1) - Ciclista lesionado (1)
-74.1653762,4.62006460015174,10392,2025/04/29 00:00:00+00,4.6200646,-74.1653762,"Av Ciudad de Villavicencio con Carrera 79F, sentido s?n",Kennedy,Varado,Bus SITP (1)
-74.0903876,4.63433500015219,10393,2025/04/29 00:00:00+00,4.634335,-74.0903876,"Av El Dorado (Calle 26) con NQS, sentido or?occ",Teusaquillo,Choque simple,Automóvil particular (1) - Taxi (1)
-74.0999801,4.60847330015141,10394,2025/04/29 00:00:00+00,4.6084733,-74.0999801,"Calle 6 con Carrera 32, sentido occ?or",Puente Aranda,Inundación / espejo de agua,Espejo de agua (1)
-74.100719,4.59780610015105,10395,2025/04/29 00:00:00+00,4.5978061,-74.100719,"Carrera 27 con Calle 3, sentido n?s",Los Mártires,Choque con lesionado,Camión (1) - Motociclista lesionado (1)
-74.0860329,4.67760950015366,10396,2025/04/29 00:00:00+00,4.6776095,-74.0860329,Av Chile (Calle 72) con Carrera 96A,Engativá,Autolesionado,Patineta (1)
-74.0296362999999,4.72721850015524,10397,2025/04/29 00:00:00+00,4.7272185,-74.0296363,"Carrera 7H con Calle 151, sentido s?n",Usaquén,Choque con objeto fijo,Camión (1) - Cables (1)
-74.109178,4.62910180015207,10398,2025/04/29 00:00:00+00,4.6291018,-74.109178,"Av Boyacá con Av Centenario (Calle 13), sentido n?s",Fontibón,Choque simple,Camión (1) - Automóvil particular (1)
-74.0695671999999,4.61968940015172,10399,2025/04/29 00:00:00+00,4.6196894,-74.0695672,"Calle 32 con Carrera 13A, sentido or?occ",Santa Fe,Atropello,Motocicleta (1) - Peatón lesionado (1)
-74.0899656999999,4.75359250015608,10400,2025/04/29 00:00:00+00,4.7535925,-74.0899657,"Carrera 102 con Calle 153, sentido s?n",Suba,Choque simple,Camión (1) - Camioneta (1)
-74.1747731,4.63624320015226,10401,2025/04/29 00:00:00+00,4.6362432,-74.1747731,Av Guayacanes con Av Ciudad de Villavicencio,Kennedy,Atropello,Taxi (1) - Peatón lesionado (1)
-74.1273037999999,4.70605730015456,10402,2025/04/29 00:00:00+00,4.7060573,-74.1273038,"Calle 70 con Carrera 110, sentido or?occ",Engativá,Atropello,Motocicleta (1) - Peatón lesionado (1)
-74.0739508,4.6336131001522,10403,2025/04/29 00:00:00+00,4.6336131,-74.0739508,"Carrera 22 con Calle 45, sentido s?n",Teusaquillo,Choque simple,Automóvil particular (1) - Taxi (1)
-74.0913858,4.5917064001508,10404,2025/04/29 00:00:00+00,4.5917064,-74.0913858,"Calle 1 sur con Carrera 14B, sentido or?occ",Antonio Nariño,Choque con lesionado,Camioneta (1) - Motociclista lesionado (1)
-74.115019,4.57653390015036,10405,2025/04/29 00:00:00+00,4.5765339,-74.115019,"Av Caracas con Calle 33 sur, sentido s?n",Rafael Uribe Uribe,Inundación / espejo de agua,Espejo de agua (1)
-74.0867443,4.57886900015043,10406,2025/04/29 00:00:00+00,4.578869,-74.0867443,"Calle 11 sur con Carrera 7, sentido or?occ",San Cristóbal,Choque simple,Camión (1) - Taxi (1)
-74.0792499999999,4.6031900001512,10407,2025/04/29 00:00:00+00,4.60319,-74.07925,"Av Jiménez (Calle 13) con Carrera 13, sentido occ?or",Santa Fe,Choque simple,Automóvil particular (1) - Camioneta (1)
-74.0792823,4.63918680015239,10408,2025/04/29 00:00:00+00,4.6391868,-74.0792823,"NQS con Calle 56, sentido n?s",Teusaquillo,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.0753016,4.72040510015503,10409,2025/04/29 00:00:00+00,4.7204051,-74.0753016,"Av Boyacá con Calle 129, sentido s?n",Suba,Choque con lesionado,Motocicleta (1) - Ciclista lesionado (1)
-74.172606,4.59299870015089,10410,2025/04/29 00:00:00+00,4.5929987,-74.172606,"Carrera 74 con Calle 59 sur, sentido occ?or",Ciudad Bolívar,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.0669235999999,4.63747460015235,10411,2025/04/29 00:00:00+00,4.6374746,-74.0669236,"Av Caracas con Calle 50 sur, sentido n?s",Tunjuelito,Choque con lesionado,Volqueta (1) - Motociclista lesionado (1)
-74.1458426,4.56383610014994,10412,2025/04/29 00:00:00+00,4.5638361,-74.1458426,"Calle 64 sur con Carrera 20C, sentido occ?or",Ciudad Bolívar,Atropello,Bus SITP (1) - Peatón lesionado (1)
-74.1066772999999,4.58643150015067,10413,2025/04/29 00:00:00+00,4.5864315,-74.1066773,"Av Primero de Mayo con Carrera 24F, sentido or?occ",Antonio Nariño,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.0941559,4.6299637001521,10414,2025/04/29 00:00:00+00,4.6299637,-74.0941559,Carrera 40 con Calle 22A bis,Teusaquillo,Choque simple,Camioneta (2)
-74.0603249,4.68398720015383,10415,2025/04/29 00:00:00+00,4.6839872,-74.0603249,Calle 95 con Av Carrera 10,Chapinero,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.0629866,4.65471590015288,10416,2025/04/29 00:00:00+00,4.6547159,-74.0629866,"Av Caracas con Calle 68 sur, sentido s?n",Usme,Choque objeto fijo con lesionado,Bus SITP (1) - Camioneta (1) - Peatón lesionado (1)
-74.0481124,4.68477600015387,10417,2025/04/29 00:00:00+00,4.684776,-74.0481124,"Calle 100 con Carrera 15, sentido or?occ",Usaquén,Choque simple,Tractocamión (1) - Automóvil particular (3)
-74.0960128,4.59586200015099,10418,2025/04/29 00:00:00+00,4.595862,-74.0960128,Calle 1F con Carrera 24,Los Mártires,Daño en pavimento,Pavimento (1)
-74.0788166999999,4.60529940015127,10419,2025/04/29 00:00:00+00,4.6052994,-74.0788167,"Diagonal 67G sur con Av Caracas, sentido occ?or",Usme,Choque con lesionado,Camión (1) - Bus SITP (1) - Motociclista lesionado (1)
-74.1446771,4.59538640015096,10420,2025/04/29 00:00:00+00,4.5953864,-74.1446771,"Autopista Sur con Carrera 72, sentido or?occ",Bosa,Choque simple,Tractocamión (1) - Automóvil particular (1)
-74.1001764,4.68035670015373,10421,2025/04/29 00:00:00+00,4.6803567,-74.1001764,Calle 120 con Av Boyacá,Suba,"Material sólido en vía (arena, grava, otros)",Pavimento (1)
-74.1446771,4.59538640015096,10422,2025/04/29 00:00:00+00,4.5953864,-74.1446771,"Autopista Sur con Carrera 72, sentido or?occ",Bosa,Varado,Camión (1)
-74.0611832,4.66413950015318,10423,2025/04/29 00:00:00+00,4.6641395,-74.0611832,Av Caracas con Calle 76,Chapinero,Choque simple,Automóvil particular (2)
-74.0891746,4.6120269001515,10424,2025/04/29 00:00:00+00,4.6120269,-74.0891746,Calle 13 con Carrera 27,Los Mártires,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.1657395999999,4.62243840015182,10425,2025/04/29 00:00:00+00,4.6224384,-74.1657396,Carrera 80D bis con Calle 42F bis sur,Kennedy,Choque simple,Taxi (2)
-74.1293003,4.6212665001518,10426,2025/04/29 00:00:00+00,4.6212665,-74.1293003,Calle 1 con Carrera 1A,San Cristóbal,Choque simple,Camión (1) - Taxi (1)
-74.0770265,4.61052120015145,10427,2025/04/29 00:00:00+00,4.6105212,-74.0770265,Calle 20 con Carrera 16,Los Mártires,Atropello,Taxi (1) - Peatón lesionado (1)
-74.1660952,4.62103500015181,10428,2025/04/29 00:00:00+00,4.621035,-74.1660952,Av Ciudad de Villavicencio con Av Agoberto Mejía,Kennedy,Choque simple,Taxi (2)
-74.0481356,4.71822410015495,10429,2025/04/29 00:00:00+00,4.7182241,-74.0481356,Carrera 19A con Calle 134,Usaquén,Choque simple,Taxi (1) - Motocicleta (1)
-74.1397102,4.61869520015172,10430,2025/04/29 00:00:00+00,4.6186952,-74.1397102,"Av Primero de Mayo con Av Boyacá, sentido or?occ",Kennedy,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.0624409,4.64113240015246,10431,2025/04/29 00:00:00+00,4.6411324,-74.0624409,NQS con Calle 55,Teusaquillo,Choque simple,Camión (1) - Automóvil particular (1)
-74.1351657,4.66027400015309,10432,2025/04/29 00:00:00+00,4.660274,-74.1351657,"Av Ciudad de Cali con Calle 25G, sentido s?n",Fontibón,Choque con lesionado,Motocicleta (1) - Ciclista lesionado (1)
-74.031592,4.74804400015592,10433,2025/04/29 00:00:00+00,4.748044,-74.031592,Carrera 9 con Calle 170,Usaquén,Choque simple,Vehículo escolar (1) - Automóvil particular (1)
-74.146093,4.70096940015442,10434,2025/04/29 00:00:00+00,4.7009694,-74.146093,Av El Dorado (Calle 26) con Carrera 103,Fontibón,Choque simple,Taxi (1) - Camioneta (1)
-74.1215498999999,4.67025460015336,10435,2025/04/29 00:00:00+00,4.6702546,-74.1215499,Carrera 82 con Calle 24C,Fontibón,Choque simple,Camión (1) - Automóvil particular (1)
-74.0354488999999,4.82043410015828,10436,2025/04/29 00:00:00+00,4.8204341,-74.0354489,"Autopista Norte con Calle 245, sentido n?s",Suba,Choque con lesionado,Camión (1) - Automóvil particular (1) - Acompañante lesionado (4)
-74.1670309,4.63977240015238,10437,2025/04/29 00:00:00+00,4.6397724,-74.1670309,"Av Guayacanes con Calle 38 sur, sentido n?s",Kennedy,Atropello,Motocicleta (1) - Peatón lesionado (1)
-74.0899926,4.71971200015502,10438,2025/04/29 00:00:00+00,4.719712,-74.0899926,Calle 128 con Carrera 90C,Suba,Atropello,Automóvil particular (1) - Animal de compañía (1)
-74.1907042,4.63084890015211,10439,2025/04/29 00:00:00+00,4.6308489,-74.1907042,Calle 57B sur con Carrera 90B,Bosa,Choque con lesionado,Motocicleta (1) - Ciclista lesionado (1)
-74.0567558,4.65228030015279,10440,2025/04/29 00:00:00+00,4.6522803,-74.0567558,"Av Carrera 7 con Calle 69A, sentido s?n",Chapinero,Atropello,Ciclista lesionado (1) - Peatón lesionado (1)
-74.0870260999999,4.60193260015117,10441,2025/04/29 00:00:00+00,4.6019326,-74.0870261,"Calle 8 con Carrera 78C, sentido or?occ",Kennedy,Choque con lesionado,Camión (1) - Ciclista lesionado (1)
-74.0636517999999,4.6730152001535,10442,2025/04/29 00:00:00+00,4.6730152,-74.0636518,"Av Circunvalar con Calle 85, sentido n?s",Chapinero,Varado,Camión (1)
-74.1608849,4.59800700015105,10443,2025/04/29 00:00:00+00,4.598007,-74.1608849,"Calle 57H sur con Carrera 70, sentido occ?or",Bosa,Choque con lesionado,Volqueta (1) - Automóvil particular (1) - Ciclista lesionado (1)
-74.0907199,4.73310170015541,10444,2025/04/29 00:00:00+00,4.7331017,-74.0907199,Carrera 95 con Calle 132A,Suba,Atropello,Motocicleta (1) - Peatón lesionado (1)
-74.1618746,4.60232070015119,10445,2025/04/29 00:00:00+00,4.6023207,-74.1618746,Av Boyacá con Av Ciudad de Villavicencio,Tunjuelito,Choque con lesionado,Volqueta (1) - Ciclista lesionado (1)
-74.0667553,4.60542710015127,10446,2025/04/29 00:00:00+00,4.6054271,-74.0667553,Carrera 3 con Calle 22,Santa Fe,Choque simple,Automóvil particular (2)
-74.1237475,4.74041620015565,10447,2025/04/29 00:00:00+00,4.7404162,-74.1237475,Carrera 154 con Calle 130,Engativá,Choque con lesionado,Ciclista lesionado (2)
-74.0903339,4.60609130015132,10448,2025/04/29 00:00:00+00,4.6060913,-74.0903339,Carrera 23 con Calle 9A,Los Mártires,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.1237475,4.74041620015565,10449,2025/04/29 00:00:00+00,4.7404162,-74.1237475,Carrera 154 con Calle 130,Suba,Autolesionado,Ciclista lesionado (1)
-74.1902102999999,4.6424781001525,10450,2025/04/29 00:00:00+00,4.6424781,-74.1902103,Carrera 100 con Calle 54 sur,Bosa,Choque simple,Bus SITP (1) - Taxi (1)
-74.0611832,4.66413950015318,10451,2025/04/29 00:00:00+00,4.6641395,-74.0611832,Calle 76 con Av Caracas,Chapinero,Choque con lesionado,Camioneta (1) - Automóvil particular (1) - Motociclista lesionado (1)
-74.125267,4.67204830015343,10452,2025/04/29 00:00:00+00,4.6720483,-74.125267,"Av Ciudad de Cali con Av La Esperanza, sentido n?s",Fontibón,Choque simple,Automóvil particular (2)
-74.1183713999999,4.61414830015158,10453,2025/04/29 00:00:00+00,4.6141483,-74.1183714,Transversal 53 bis con Calle 2A,Puente Aranda,"Caída de objetos en vía (árbol, cables, otros)",Cables (1)
-74.0885535,4.56328230014988,10454,2025/04/29 00:00:00+00,4.5632823,-74.0885535,Carrera 4 este con Calle 28 sur,San Cristóbal,Atropello,Motocicleta (1) - Peatón lesionado (1)
-74.071948,4.71090040015473,10455,2025/04/29 00:00:00+00,4.7109004,-74.071948,Av Suba con Calle 127,Suba,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.0547643,4.70693250015459,10456,2025/04/29 00:00:00+00,4.7069325,-74.0547643,"Calle 127 con Carrera 9, sentido s?n",Usaquén,Atropello,Tren (1) - Peatón lesionado (1)
-74.0656562999999,4.65821500015299,10457,2025/04/29 00:00:00+00,4.658215,-74.0656563,Calle 70 con Carrera 19,Barrios Unidos,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.0906603999999,4.6421750001525,10458,2025/04/29 00:00:00+00,4.642175,-74.0906604,Carrera 50 con Calle 44,Teusaquillo,Choque simple,Automóvil particular (2)
-74.0868341,4.62950640015204,10459,2025/04/29 00:00:00+00,4.6295064,-74.0868341,Carrera 35 con Calle 25A,Teusaquillo,Choque simple,Camión (1) - Automóvil particular (1)
-74.1919182,4.62585580015197,10460,2025/04/29 00:00:00+00,4.6258558,-74.1919182,Av Bosa con Carrera 88C,Bosa,Choque con lesionado,Motociclista lesionado (1) - Ciclista lesionado (1)
-74.0712925999999,4.64497890015259,10461,2025/04/29 00:00:00+00,4.6449789,-74.0712926,Calle 57 con Carrera 21,Teusaquillo,Autolesionado,Motociclista lesionado (1)
-74.146093,4.70096940015442,10462,2025/04/29 00:00:00+00,4.7009694,-74.146093,Av El Dorado (Calle 26) con Carrera 103,Fontibón,Choque simple,Camión (1) - Automóvil particular (1)
-74.1920049999999,4.62728960015199,10463,2025/04/29 00:00:00+00,4.6272896,-74.192005,"Calle 59C sur con Carrera 88H, sentido or?occ",Bosa,Choque con lesionado,Motocicleta (1) - Ciclista lesionado (1)
-74.1005456999999,4.67315100015351,10464,2025/04/29 00:00:00+00,4.673151,-74.1005457,"Calle 63C con Carrera 70C, sentido or?occ",Engativá,Choque con objeto fijo,Camioneta (1) - Ciclista lesionado (1)
-74.1158273,4.66135580015307,10465,2025/04/29 00:00:00+00,4.6613558,-74.1158273,"Av El Dorado (Calle 26) con Av Boyacá, sentido occ?or",Fontibón,Choque simple,Automóvil particular (2)
-74.0570287,4.65590070015295,10466,2025/04/29 00:00:00+00,4.6559007,-74.0570287,Calle 72 con Carrera 9,Chapinero,Choque simple,Bus / buseta (1) - Automóvil particular (1)
-74.1008484,4.67071460015341,10467,2025/04/29 00:00:00+00,4.6707146,-74.1008484,"Av José Celestino Mutis con Carrera 93, sentido or?occ",Fontibón,Choque simple,Camioneta (1) - Automóvil particular (1) - Motocicleta (1)
-74.0932989999999,4.75227910015607,10468,2025/04/29 00:00:00+00,4.7522791,-74.093299,"Av Ciudad de Cali con Calle 152A, sentido n?s",Suba,Atropello,Motocicleta (1) - Animal de compañía (1)
-74.0948589,4.61023360015146,10469,2025/04/29 00:00:00+00,4.6102336,-74.0948589,"NQS con Calle 10, sentido s?n",Puente Aranda,Atropello,Motocicleta (1) - Peatón lesionado (1)
-74.0792499999999,4.6031900001512,10470,2025/04/29 00:00:00+00,4.60319,-74.07925,"Av Jiménez (Calle 13) con Carrera 17, sentido occ?or",Los Mártires,Choque simple,Automóvil particular (2)
-74.1446771,4.59538640015096,10471,2025/04/29 00:00:00+00,4.5953864,-74.1446771,"Av Boyacá con Autopista Sur, sentido n?s",Tunjuelito,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.1618746,4.60232070015119,10472,2025/04/29 00:00:00+00,4.6023207,-74.1618746,Autopista Sur con Av Ciudad de Villavicencio,Ciudad Bolívar,Choque simple,Volqueta (1) - Automóvil particular (1)
-74.0849223,4.69151060015411,10473,2025/04/29 00:00:00+00,4.6915106,-74.0849223,"Av Calle 80 con Carrera 69T, sentido or?occ",Engativá,Choque simple,Bus / buseta (1) - Automóvil particular (1)
-74.0720919999999,4.71098860015473,10474,2025/04/29 00:00:00+00,4.7109886,-74.072092,"Calle 10 con Carrera 65, sentido or?occ",Puente Aranda,Choque simple,Camión (1) - Motocicleta (1)
-74.098742,4.69321900015415,10475,2025/04/29 00:00:00+00,4.693219,-74.098742,"Carrera 77B con Calle 74, sentido s?n",Engativá,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.0382399,4.69072510015407,10476,2025/04/29 00:00:00+00,4.6907251,-74.0382399,"Carrera 9 con Calle 110, sentido n?s",Usaquén,Choque con lesionado,Taxi (1) - Motociclista lesionado (1)
-74.1395153999999,4.66318740015314,10477,2025/04/29 00:00:00+00,4.6631874,-74.1395154,"Av Centenario (Calle 13) con Carrera 119, sentido occ?or",Fontibón,Choque simple,Tractocamión (2)
-74.1181372999999,4.62879130015204,10478,2025/04/29 00:00:00+00,4.6287913,-74.1181373,"Av Américas con Carrera 72C, sentido or?occ",Kennedy,Choque con lesionado,Motociclista lesionado (1) - Ciclista lesionado (1)
-74.1176786999999,4.57745510015039,10479,2025/04/29 00:00:00+00,4.5774551,-74.1176787,"Calle 36 sur con Carrera 20, sentido occ?or",Rafael Uribe Uribe,Autolesionado,Motociclista lesionado (1)
-74.2065382,4.62374520015186,10480,2025/04/29 00:00:00+00,4.6237452,-74.2065382,"Av Calle 80 con Carrera 90, sentido occ?or",Engativá,Choque simple,Automóvil particular (4)
-74.1559106999999,4.67109830015341,10481,2025/04/29 00:00:00+00,4.6710983,-74.1559107,"Carrera 106 con Calle 15A, sentido or?occ",Fontibón,Choque simple,Automóvil particular (1) - Bus / buseta (1)
-74.1395153999999,4.66318740015314,10482,2025/04/29 00:00:00+00,4.6631874,-74.1395154,"Av Centenario (Calle 13) con Carrera 119, sentido or?occ",Fontibón,Choque simple,Tractocamión (1) - Automóvil particular (1)
-74.1885424,4.63220750015215,10483,2025/04/29 00:00:00+00,4.6322075,-74.1885424,Carrera 3 con Calle 54I sur,Usme,Autolesionado,Motociclista lesionado (1)
-74.0765031999999,4.66133000015307,10484,2025/04/29 00:00:00+00,4.66133,-74.0765032,"Autopista Sur con Calle 66 sur, sentido s?n",Ciudad Bolívar,Choque simple,Automóvil particular (2)
-74.1841133,4.63659110015228,10485,2025/04/29 00:00:00+00,4.6365911,-74.1841133,"Calle 51 con Carrera 93, sentido occ?or",Fontibón,Autolesionado,Ciclista lesionado (1)
-74.1126963999999,4.6561232001529,10486,2025/04/29 00:00:00+00,4.6561232,-74.1126964,"Av Carrera 68 con Av La Esperanza, sentido n?s",Fontibón,Choque simple,Bus SITP (2)
-74.0576690999999,4.65703320015298,10487,2025/04/29 00:00:00+00,4.6570332,-74.0576691,"Av Chile (Calle 72) con Av Carrera 68, sentido or?occ",Engativá,Choque simple,Bus SITP (1) - Automóvil particular (1)
-74.0779999,4.69971790015435,10488,2025/04/29 00:00:00+00,4.6997179,-74.0779999,Carrera 71A con Calle 116,Suba,Autolesionado,Motociclista lesionado (1) - Acompañante lesionado (1)
-74.1002842999999,4.73417140015546,10489,2025/04/29 00:00:00+00,4.7341714,-74.1002843,"Av Ciudad de Cali con Calle 131, sentido s?n",Suba,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.109178,4.62910180015207,10490,2025/04/29 00:00:00+00,4.6291018,-74.109178,"Av Boyacá con Av Centenario (Calle 13), sentido n?s",Kennedy,Choque con lesionado,Taxi (1) - Motociclista lesionado (1)
-74.1008484,4.67071460015341,10491,2025/04/29 00:00:00+00,4.6707146,-74.1008484,"Av José Celestino Mutis con Carrera 28A, sentido or?occ",Teusaquillo,Choque simple,Automóvil particular (2)
-74.1206022,4.64491540015258,10492,2025/04/29 00:00:00+00,4.6449154,-74.1206022,"Calle 17A con Carrera 69, sentido occ?or",Fontibón,Autolesionado,Motociclista lesionado (1) - Acompañante lesionado (1)
-74.0955537999999,4.58189800015049,10493,2025/04/29 00:00:00+00,4.581898,-74.0955538,"Calle 10 con Carrera 12A, sentido occ?or",Santa Fe,Autolesionado,Motociclista lesionado (1) - Acompañante lesionado (1)
-74.1637349,4.64243240015251,10494,2025/04/29 00:00:00+00,4.6424324,-74.1637349,"Av Guayacanes con Calle 26 sur, sentido s?n",Kennedy,Choque simple,Tractocamión (1) - Motocicleta (1)
-74.1008484,4.67071460015341,10495,2025/04/29 00:00:00+00,4.6707146,-74.1008484,"Av Carrera 68 con Av José Celestino Mutis, sentido s?n",Engativá,Choque simple,Bus SITP (1) - Automóvil particular (1)
-74.0720919999999,4.71098860015473,10496,2025/04/29 00:00:00+00,4.7109886,-74.072092,"NQS con Calle 46, sentido s?n",Teusaquillo,Choque objeto fijo con lesionado,Automóvil particular (1) - Motociclista lesionado (1) - Acompañante lesionado (1)
-74.1243352,4.67317030015348,10497,2025/04/29 00:00:00+00,4.6731703,-74.1243352,"Av Ciudad de Cali con Calle 24C, sentido n?s",Kennedy,Varado,Automóvil particular (1)
-74.1682243,4.64561850015261,10498,2025/04/29 00:00:00+00,4.6456185,-74.1682243,"Calle 34 bis sur con Carrera 93, sentido occ?or",Kennedy,Atropello,Automóvil particular (1) - Peatón lesionado (1)
-74.1181372999999,4.62879130015204,10499,2025/04/29 00:00:00+00,4.6287913,-74.1181373,"Av Américas con Carrera 72C, sentido or?occ",Kennedy,Choque con lesionado,Motociclista lesionado (1) - Ciclista lesionado (1)
-74.1995199,4.6208603001518,10500,2025/04/29 00:00:00+00,4.6208603,-74.1995199,"Calle 73 sur con Carrera 73B, sentido or?occ",Ciudad Bolívar,Choque simple,Taxi (1) - Motocicleta (1)
-74.0945174999999,4.71009170015466,10501,2025/04/29 00:00:00+00,4.7100917,-74.0945175,"Av Ciudad de Cali con Calle 90, sentido s?n",Engativá,Choque con lesionado,Ciclista lesionado (2)
-74.0490756999999,4.67421040015352,10502,2025/04/29 00:00:00+00,4.6742104,-74.0490757,"Autopista Norte con Calle 92, sentido s?n",Chapinero,Autolesionado,Motociclista lesionado (1)
-74.0878288,4.6947594001542,10503,2025/04/29 00:00:00+00,4.6947594,-74.0878288,"Carrera 6 con Calle 80, sentido n?s",Chapinero,"Caída de objetos en vía (árbol, cables, otros)",Árbol (1)
-74.0814953999999,4.70165310015441,10504,2025/04/29 00:00:00+00,4.7016531,-74.0814954,"Av Boyacá con Calle 116, sentido n?s",Suba,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.0896913,4.59952230015109,10505,2025/04/29 00:00:00+00,4.5995223,-74.0896913,Av Comuneros con Carrera 36,Puente Aranda,Falla semafórica,Intersección semafórica (1)
-74.1809557999999,4.62663350015195,10506,2025/04/29 00:00:00+00,4.6266335,-74.1809558,"Calle 53 sur con Carrera 87B, sentido or?occ",Bosa,Choque con lesionado,Motociclista lesionado (2)
-74.0450336,4.75859440015627,10507,2025/04/29 00:00:00+00,4.7585944,-74.0450336,"Autopista Norte con Calle 100, sentido s?n",Usaquén,Atropello,Taxi (1) - Peatón lesionado (1)
-74.1546648999999,4.59982060015109,10508,2025/04/29 00:00:00+00,4.5998206,-74.1546649,"Carrera 63 con Calle 57B sur, sentido s?n",Ciudad Bolívar,Choque con lesionado,Camión (1) - Motociclista lesionado (1)
-74.0935036,4.72276650015508,10509,2025/04/29 00:00:00+00,4.7227665,-74.0935036,"Calle 128 bis con Carrera 93A, sentido or?occ",Suba,Choque con objeto fijo,Motocicleta (1) - Vivienda (1)
-74.1001764,4.68035670015373,10510,2025/04/29 00:00:00+00,4.6803567,-74.1001764,"Av Calle 80 con Av Boyacá, sentido or?occ",Engativá,Choque simple,Automóvil particular (2)
