X,Y,OBJECTID,DIRECCION_INCIDENTE,LOCALIDAD,TIPO_DE_INCIDENTE,TIPO_DE_ACTORES_VIALES_IMPLICAD,AFECTACIÓN_PERSONAS,FECHA_INCIDENTE__DD_MM_AAAA_,LATITUD,LONGITUD
-74.0793295999999,4.63483190000005,8127,"NQS con Calle 45, sentido n→s",Teusaquillo,Choque simple,Tractocamión (1) - Automóvil particular (1),Sin lesionados,2025/07/19 00:00:00+00,4.6348319,-74.0793296
-74.0756469,4.64922620000004,8128,"Diagonal 61C con Carrera 27, sentido or→occ",Teusaquillo,Choque simple,Taxi (1) - Automóvil particular (1),,2025/07/19 00:00:00+00,4.6492262,-74.0756469
-74.1327333,4.60560050000004,8129,"Calle 35A sur con Carrera 68A, sentido occ→or",Kennedy,Choque con lesionado,Tractocamión (1) - Motociclista lesionado (1),Con lesionados,2025/07/19 00:00:00+00,4.6056005,-74.1327333
-74.1438792,4.63133200000004,8130,Av Américas con Carrera 75,Kennedy,Choque simple,Automóvil particular (2),Sin lesionados,2025/07/19 00:00:00+00,4.631332,-74.1438792
-74.0781665,4.58144680000004,8131,"Carrera 1D con Calle 1 sur, sentido s→n",Kennedy,Choque con lesionado,Motocicleta (2) - Motociclista lesionado (1),Con lesionados,2025/07/19 00:00:00+00,4.5814468,-74.0781665
-74.0988852,4.50839040000005,8132,"Carrera 6 con Calle 81 sur, sentido n→s",Usme,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/07/19 00:00:00+00,4.5083904,-74.0988852
-74.0827657,4.63012810000004,8133,"Av El Dorado (Calle 26) con Carrera 33, sentido occ→or",Teusaquillo,Atropello,Motocicleta (1) - Peatón lesionado (1),Con lesionados,2025/07/19 00:00:00+00,4.6301281,-74.0827657
-74.1086435999999,4.50916110000003,8134,Calle 81 sur con Carrera 6,Usme,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),,2025/07/19 00:00:00+00,4.5091611,-74.1086436
-74.0831042999999,4.69298900000007,8135,Calle 86A con Carrera 69T,Engativá,Choque simple,Automóvil particular (1) - Motocicleta (1),Sin lesionados,2025/07/19 00:00:00+00,4.692989,-74.0831043
-74.1008004,4.56147770000007,8136,Carrera 4C con Calle 37 sur,San Cristóbal,Choque con lesionado,Taxi (1) - Motociclista lesionado (1),,2025/07/19 00:00:00+00,4.5614777,-74.1008004
-74.0550736,4.76653990000005,8137,Calle 183 con Carrera 67,Suba,Choque con lesionado,Automóvil particular (1) - Ciclista lesionado (1),Con lesionados,2025/07/19 00:00:00+00,4.7665399,-74.0550736
-74.0778692,4.59022940000006,8138,Av Carrera 10 con Av Comuneros,Santa Fe,Choque simple,Taxi (1) - Motocicleta (1),Sin lesionados,2025/07/19 00:00:00+00,4.5902294,-74.0778692
-74.0775369,4.68177340000005,8139,"Av Calle 80 con Carrera 64, sentido occ→or",Barrios Unidos,Choque simple,Taxi (1) - Automóvil particular (1),Sin lesionados,2025/07/19 00:00:00+00,4.6817734,-74.0775369
-74.0234088,4.81001000000003,8140,"Autopista Norte con Calle 237, sentido n→s",Suba,Choque simple,,Sin lesionados,2025/07/19 00:00:00+00,4.81001,-74.0234088
-74.0896913,4.59952230000005,8141,"Av Comuneros con Carrera 31, sentido or→occ",Puente Aranda,Choque con lesionado,Automóvil particular (1) - Motocicleta (1) - Acompañante lesionado (1),Con lesionados,2025/07/19 00:00:00+00,4.5995223,-74.0896913
-74.1091443999999,4.64624650000007,8142,"Av Américas con Av Carrera 68, sentido occ→or",Kennedy,Choque simple,Automóvil particular (1) - Motocicleta (1),Sin lesionados,2025/07/19 00:00:00+00,4.6462465,-74.1091444
-74.1691610999999,4.62852290000006,8143,"Av El Dorado (Calle 26) con Carrera 84, sentido or→occ",Engativá,Choque simple,Automóvil particular (1) - Motocicleta (1),Sin lesionados,2025/07/19 00:00:00+00,4.6285229,-74.1691611
-74.0245783,4.75615210000007,8144,Av Carrera 7 con Calle 180,Usaquén,Choque simple,,Sin lesionados,2025/07/19 00:00:00+00,4.7561521,-74.0245783
-74.1043468,4.68890720000007,8145,"NQS con Calle 69, sentido n→s",Barrios Unidos,Choque simple,Volqueta (1) - Automóvil particular (1),Sin lesionados,2025/07/19 00:00:00+00,4.6889072,-74.1043468
-74.1103098999999,4.62221580000005,8146,Calle 3 con Carrera 50,Puente Aranda,Choque simple,Automóvil particular (2),Sin lesionados,2025/07/19 00:00:00+00,4.6222158,-74.1103099
-74.1351657,4.66027400000007,8147,"Av Ciudad de Cali con Av Chile (Calle 72), sentido s→n",Engativá,Choque simple,,Sin lesionados,2025/07/19 00:00:00+00,4.660274,-74.1351657
-74.0761893,4.66546300000005,8148,Calle 70 con Carrera 50,Barrios Unidos,Choque simple,Bus / buseta (1) - Automóvil particular (1),Sin lesionados,2025/07/19 00:00:00+00,4.665463,-74.0761893
-74.1517792,4.54426300000006,8149,Diagonal 72 sur con Carrera 19D,Ciudad Bolívar,Choque simple,Automóvil particular (1) - Motocicleta (1),Sin lesionados,2025/07/19 00:00:00+00,4.544263,-74.1517792
-74.0798085,4.60355270000002,8150,"Av Caracas con Carrera 13A, sentido or→occ",Usme,Choque simple,Automóvil particular (2),Sin lesionados,2025/07/19 00:00:00+00,4.6035527,-74.0798085
-74.0898776,4.59310120000004,8151,Calle 1D con Carrera 17A,Los Mártires,Choque simple,Automóvil particular (2),Sin lesionados,2025/07/19 00:00:00+00,4.5931012,-74.0898776
-74.1996305,4.63495380000006,8152,Carrera 98B con Calle 65 sur,Bosa,Caida de ocupante,Bus / buseta (1) - Pasajero lesionado (1),Con lesionados,2025/07/19 00:00:00+00,4.6349538,-74.1996305
-74.1018931999999,4.64372370000007,8153,"Av La Esperanza con Carrera 59, sentido or→occ",Teusaquillo,Choque simple,Automóvil particular (3),Sin lesionados,2025/07/19 00:00:00+00,4.6437237,-74.1018932
-74.053873,4.74913000000004,8154,Calle 167 con Carrera 54A,Suba,Choque simple,Camión (1) - Motocicleta (1),Sin lesionados,2025/07/19 00:00:00+00,4.74913,-74.053873
-74.0733367999999,4.72331850000006,8155,"Av Boyacá con Calle 131, sentido s→n",Suba,Choque simple,Automóvil particular (2),Sin lesionados,2025/07/19 00:00:00+00,4.7233185,-74.0733368
-74.1029498999999,4.65219300000007,8156,"Av El Dorado (Calle 26) con Av Ciudad de Cali, sentido or→occ",Engativá,Choque simple,Automóvil particular (2),,2025/07/19 00:00:00+00,4.652193,-74.1029499
-74.0547643,4.70693250000005,8157,Calle 127 con Carrera 132,Suba,Choque simple,Automóvil particular (1) - Motocicleta (1),Sin lesionados,2025/07/19 00:00:00+00,4.7069325,-74.0547643
-74.0782050999999,4.67040980000007,8158,Calle 71 con Carrera 57,Barrios Unidos,Autolesionado,,Con lesionados,2025/07/19 00:00:00+00,4.6704098,-74.0782051
-74.1327333,4.60560050000004,8159,Carrera 68A con Calle 35A sur,Kennedy,Choque con lesionado,Tractocamión (1) - Motociclista lesionado (1),Con lesionados,2025/07/19 00:00:00+00,4.6056005,-74.1327333
-74.1270145999999,4.60577970000003,8160,"Calle 28 sur con Carrera 52A, sentido occ→or",Puente Aranda,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/07/19 00:00:00+00,4.6057797,-74.1270146
-74.0324262999999,4.71664580000004,8161,Carrera 9 con Calle 139,Usaquén,Choque simple,Automóvil particular (1) - Motocicleta (1),Sin lesionados,2025/07/19 00:00:00+00,4.7166458,-74.0324263
-74.1275841999999,4.61430460000003,8162,Av Carrera 68 con Calle 17 sur,Kennedy,Atropello,Automóvil particular (1) - Peatón lesionado (1),Con lesionados,2025/07/19 00:00:00+00,4.6143046,-74.1275842
-74.1771492999999,4.64655400000004,8163,Calle 42A sur con Carrera 98A,Kennedy,Choque simple,Automóvil particular (1) - Motocicleta (1),Sin lesionados,2025/07/19 00:00:00+00,4.646554,-74.1771493
-74.0874181,4.67534710000007,8164,Av Carrera 68 con Calle 68B,Engativá,Caida de ocupante,Bus SITP (1) - Pasajero lesionado (1),Con lesionados,2025/07/19 00:00:00+00,4.6753471,-74.0874181
-74.0826802999999,4.61924430000005,8165,Calle 22B con Carrera 26,Los Mártires,Choque con lesionado,Taxi (2) - Conductor lesionado (1),Con lesionados,2025/07/19 00:00:00+00,4.6192443,-74.0826803
-74.0545873,4.75369070000005,8166,Calle 170A con Carrera 55,Suba,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/07/19 00:00:00+00,4.7536907,-74.0545873
-74.1262389,4.58790190000002,8167,"Av Gaitán Cortés con Calle 44 sur, sentido n→s",Tunjuelito,Choque simple,Automóvil particular (2) - Motocicleta (1),Sin lesionados,2025/07/19 00:00:00+00,4.5879019,-74.1262389
-74.1737742,4.58967600000005,8168,"Carrera 74F con Calle 62D sur, sentido n→s",Ciudad Bolívar,Choque simple,Taxi (1) - Motocicleta (1),Sin lesionados,2025/07/19 00:00:00+00,4.589676,-74.1737742
-74.0694837999999,4.60211880000003,8169,Carrera 4A con Calle 36B,San Cristóbal,Choque con lesionado,Taxi (1) - Motociclista lesionado (1) - Acompañante lesionado (1),Con lesionados,2025/07/19 00:00:00+00,4.6021188,-74.0694838
-74.1181372999999,4.62879130000005,8170,Av Américas con Carrera 71C,Kennedy,Atropello,Motocicleta (1) - Peatón lesionado (1),Con lesionados,2025/07/19 00:00:00+00,4.6287913,-74.1181373
-74.1159954,4.61204230000004,8171,Carrera 88C con Calle 2A,Kennedy,Choque con lesionado,Taxi (1) - Ciclista lesionado (1),Con lesionados,2025/07/19 00:00:00+00,4.6120423,-74.1159954
-74.1444738,4.65136700000005,8172,Av Centenario (Calle 13) con Av Ciudad de Cali,Fontibón,Choque simple,Bus SITP (1) - Automóvil particular (1),Sin lesionados,2025/07/19 00:00:00+00,4.651367,-74.1444738
-74.1151654,4.50571950000005,8173,Calle 92 sur con Av Caracas,Usme,Autolesionado,Motociclista lesionado (1) - Acompañante lesionado (1),Con lesionados,2025/07/19 00:00:00+00,4.5057195,-74.1151654
-74.0564448,4.75492650000007,8174,Calle 171 con Carrera 52A,Suba,Atropello,Automóvil particular (1) - Peatón lesionado (1),Con lesionados,2025/07/19 00:00:00+00,4.7549265,-74.0564448
-74.1429662,4.62100390000006,8175,Calle 26 sur con Carrera 73,Kennedy,Choque simple,Automóvil particular (2),Sin lesionados,2025/07/19 00:00:00+00,4.6210039,-74.1429662
-74.0639659999999,4.67739210000002,8176,Carrera 49A con Calle 87,Barrios Unidos,Atropello,Motocicleta (1) - Peatón lesionado (1),Con lesionados,2025/07/19 00:00:00+00,4.6773921,-74.063966
-74.1091443999999,4.64624650000007,8177,"Av Calle 68 con NQS, sentido or→occ",Barrios Unidos,Choque con lesionado,Motocicleta (2) - Motociclista lesionado (1) - Acompañante lesionado (1),Con lesionados,2025/07/19 00:00:00+00,4.6462465,-74.1091444
-74.076578,4.58992320000004,8178,"Av Comuneros con Carrera 4, sentido occ→or",Santa Fe,Choque con lesionado,Taxi (1) - Motociclista lesionado (1),Con lesionados,2025/07/19 00:00:00+00,4.5899232,-74.076578
-74.1094573,4.71988210000006,8179,Diagonal 86A con Carrera 96,Engativá,Choque simple,Automóvil particular (2),Sin lesionados,2025/07/19 00:00:00+00,4.7198821,-74.1094573
-74.0466671,4.75317820000004,8180,"Autopista Norte con Calle 191, sentido s→n",Usaquén,Atropello,Motociclista lesionado (1) - Peatón lesionado (1),Con lesionados,2025/07/19 00:00:00+00,4.7531782,-74.0466671
-74.0310183999999,4.71704560000006,8181,Carrera 7C con Calle 140,Usaquén,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/07/19 00:00:00+00,4.7170456,-74.0310184
-74.1292334999999,4.57772720000003,8182,Calle 47B sur con Carrera 24,Tunjuelito,Choque simple,Taxi (1) - Motocicleta (1),Sin lesionados,2025/07/19 00:00:00+00,4.5777272,-74.1292335
-74.1793526,4.62622570000002,8183,Calle 51B sur con Carrera 86F,Bosa,Choque simple,Motocicleta (1) - Bicicleta (2),Sin lesionados,2025/07/19 00:00:00+00,4.6262257,-74.1793526
-74.1008484,4.67071460000005,8184,"Av Boyacá con Av José Celestino Mutis, sentido s→n",Engativá,Choque simple,Automóvil particular (2),Sin lesionados,2025/07/19 00:00:00+00,4.6707146,-74.1008484
-74.1747945,4.61786430000006,8185,Av Gaitán Cortés con Calle 53A sur,Tunjuelito,Choque con lesionado,Taxi (1) - Ciclista lesionado (1),Con lesionados,2025/07/19 00:00:00+00,4.6178643,-74.1747945
-74.1018139999999,4.56646060000003,8186,Calle 34 sur con Carrera 9,San Cristóbal,Choque simple,Automóvil particular (1) - Taxi (1),Sin lesionados,2025/07/19 00:00:00+00,4.5664606,-74.101814
-74.1147412,4.67270640000004,8187,Diagonal 46 con Carrera 17,Teusaquillo,Atropello,Motocicleta (1) - Peatón lesionado (1),Con lesionados,2025/07/19 00:00:00+00,4.6727064,-74.1147412
-74.0896913,4.59952230000005,8188,"Av Comuneros con Carrera 18, sentido or→occ",Los Mártires,Choque simple,Automóvil particular (1) - Taxi (1),Sin lesionados,2025/07/19 00:00:00+00,4.5995223,-74.0896913
-74.0895854999999,4.60301620000007,8189,"Carrera 20 con Calle 7B, sentido n→s",Los Mártires,Choque simple,Automóvil particular (2),,2025/07/19 00:00:00+00,4.6030162,-74.0895855
-74.1655016,4.62578130000003,8190,Calle 42A sur con Carrera 81B bis,Kennedy,Atropello,Motocicleta (1) - Peatón lesionado (1),Con lesionados,2025/07/19 00:00:00+00,4.6257813,-74.1655016
-74.0944646,4.60561730000006,8191,"Carrera 27 con Calle 7, sentido n→s",Los Mártires,Choque simple,Automóvil particular (2),Sin lesionados,2025/07/19 00:00:00+00,4.6056173,-74.0944646
-74.0418157,4.71592820000006,8192,"Calle 134 con Carrera 13, sentido or→occ",Usaquén,Choque simple,Automóvil particular (2),Sin lesionados,2025/07/19 00:00:00+00,4.7159282,-74.0418157
-74.1578957,4.59606240000005,8193,"Autopista Sur con Carrera 67, sentido or→occ",Bosa,Atropello,Motocicleta (1) - Peatón lesionado (1),Con lesionados,2025/07/19 00:00:00+00,4.5960624,-74.1578957
-74.1134994,4.51510660000002,8194,Carrera 1C este con Calle 75 sur,Usme,Choque simple,Automóvil particular (2),Sin lesionados,2025/07/19 00:00:00+00,4.5151066,-74.1134994
-74.1436381999999,4.63810530000006,8195,Carrera 78F con Calle 7D,Kennedy,Choque simple,Automóvil particular (2),Sin lesionados,2025/07/19 00:00:00+00,4.6381053,-74.1436382
-74.0810589,4.56938880000007,8196,Carrera 10C este con Calle 19 sur,San Cristóbal,Atropello,Motocicleta (1) - Peatón lesionado (1),Con lesionados,2025/07/19 00:00:00+00,4.5693888,-74.0810589
-74.1618746,4.60232070000006,8197,"Autopista Sur con Av Ciudad de Villavicencio, sentido occ→or",Ciudad Bolívar,Choque simple,Automóvil particular (2),Sin lesionados,2025/07/19 00:00:00+00,4.6023207,-74.1618746
-74.1257573999999,4.58014080000004,8198,"Carrera 24B con Calle 44 sur, sentido n→s",Rafael Uribe Uribe,Choque con lesionado,Taxi (1) - Motociclista lesionado (1),Con lesionados,2025/07/19 00:00:00+00,4.5801408,-74.1257574
-74.197601,4.62043230000006,8199,"Carrera 87C con Calle 71A sur, sentido n→s",Bosa,Caida de ocupante,Bus SITP (1) - Pasajero lesionado (1),Con lesionados,2025/07/19 00:00:00+00,4.6204323,-74.197601
-74.1760796,4.61334640000007,8200,Av Agoberto Mejía con Calle 57A sur,Kennedy,Caida de ocupante,Bus SITP (1) - Pasajero lesionado (1),Con lesionados,2025/07/19 00:00:00+00,4.6133464,-74.1760796
-74.0883461,4.68575620000007,8201,Calle 74B con Carrera 69P,Engativá,Choque con lesionado,Camioneta (1) - Ciclista lesionado (1),Con lesionados,2025/07/19 00:00:00+00,4.6857562,-74.0883461
-74.1256650999999,4.69698500000004,8202,Carrera 105 con Calle 64B,Engativá,Atropello,Motocicleta (1) - Peatón lesionado (1),Con lesionados,2025/07/19 00:00:00+00,4.696985,-74.1256651
-74.0331467999999,4.69368390000005,8203,Av Carrera 7 con Av Pepe Sierra,Usaquén,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/07/19 00:00:00+00,4.6936839,-74.0331468
-74.1181372999999,4.62879130000005,8204,"Av Américas con Carrera 71C, sentido or→occ",Kennedy,Choque simple,Camioneta (1) - Motocicleta (1),Sin lesionados,2025/07/19 00:00:00+00,4.6287913,-74.1181373
-74.1446771,4.59538640000005,8205,"Av Boyacá con Autopista Sur, sentido s→n",Tunjuelito,Choque simple,Camión (1) - Taxi (1),Sin lesionados,2025/07/19 00:00:00+00,4.5953864,-74.1446771
-74.0805359,4.57723170000003,8206,Calle 7A sur con Carrera 7 este,San Cristóbal,Choque con lesionado,Taxi (1) - Motociclista lesionado (1),Con lesionados,2025/07/19 00:00:00+00,4.5772317,-74.0805359
-74.1455415999999,4.56922080000004,8207,Carrera 22G con Calle 60A sur,Ciudad Bolívar,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1) - Acompañante lesionado (1),Con lesionados,2025/07/19 00:00:00+00,4.5692208,-74.1455416
-74.1697819999999,4.62213660000003,8208,"Calle 46 sur con Carrera 81, sentido occ→or",Kennedy,Choque con lesionado,Camión (1) - Bicicleta eléctrica (1) - Conductor lesionado (1),Con lesionados,2025/07/19 00:00:00+00,4.6221366,-74.169782
-74.0860329,4.67760950000007,8209,Av Chile (Calle 72) con Carrera 70G,Engativá,Choque simple,Automóvil particular (1) - Motocicleta (1),Sin lesionados,2025/07/19 00:00:00+00,4.6776095,-74.0860329
-74.0876694,4.73974630000004,8210,"Carrera 94D con Av Suba, sentido occ→or",Suba,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/07/19 00:00:00+00,4.7397463,-74.0876694
-74.0538622,4.70874820000006,8211,"Autopista Norte con Calle 127A, sentido n→s",Suba,Choque simple,,Sin lesionados,2025/07/19 00:00:00+00,4.7087482,-74.0538622
-74.0840001999999,4.69681330000003,8212,Av Boyacá con Calle 95,Suba,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/07/19 00:00:00+00,4.6968133,-74.0840002
-74.1082627,4.74534790000007,8213,Transversal 127 con Calle 139,Suba,Choque con lesionado,Taxi (1) - Motociclista lesionado (1),Con lesionados,2025/07/19 00:00:00+00,4.7453479,-74.1082627
-74.1056573,4.57276760000002,8214,Calle 31A sur con Carrera 12D,Rafael Uribe Uribe,Choque con lesionado,Automóvil particular (1) - Motocicleta (2) - Motociclista lesionado (1),Con lesionados,2025/07/19 00:00:00+00,4.5727676,-74.1056573
-74.0800667999999,4.71230990000004,8215,"Calle 127A con Carrera 78, sentido or→occ",Suba,Choque objeto fijo con lesionado,Motociclista lesionado (1) - Poste (1),Con lesionados,2025/07/19 00:00:00+00,4.7123099,-74.0800668
-74.1487657,4.62435110000007,8216,Carrera 78B con Calle 35 sur,Kennedy,Choque con lesionado,Vehículo escolar (1) - Motociclista lesionado (1),Con lesionados,2025/07/19 00:00:00+00,4.6243511,-74.1487657
-74.1132722999999,4.71072420000007,8217,Calle 74C con Carrera 101,Engativá,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1) - Acompañante lesionado (1),Con lesionados,2025/07/19 00:00:00+00,4.7107242,-74.1132723
-74.1351657,4.66027400000007,8218,"Av Ciudad de Cali con Calle 22D, sentido n→s",Fontibón,Choque con lesionado,Automóvil particular (1) - Ciclista lesionado (1),Con lesionados,2025/07/19 00:00:00+00,4.660274,-74.1351657
-74.1691556,4.61170990000005,8219,Calle 52 sur con Carrera 78H bis,Kennedy,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/07/19 00:00:00+00,4.6117099,-74.1691556
-74.1211053,4.72134790000007,8220,Av Calle 80 con Carrera 114,Engativá,Choque con lesionado,Motocicleta (1) - Ciclista lesionado (1),Con lesionados,2025/07/19 00:00:00+00,4.7213479,-74.1211053
-74.0594473,4.74042560000004,8221,Calle 153 con Carrera 56,Suba,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/07/19 00:00:00+00,4.7404256,-74.0594473
-74.1577566999999,4.59329620000005,8222,Av Ciudad de Villavicencio con Calle 59A sur,Tunjuelito,Choque simple,Taxi (1) - Motocicleta (1),Sin lesionados,2025/07/19 00:00:00+00,4.5932962,-74.1577567
-74.1791851999999,4.63072970000007,8223,Carrera 88 con Calle 49C sur,Bosa,Caida de ocupante,Bus SITP (1) - Pasajero lesionado (1),Con lesionados,2025/07/19 00:00:00+00,4.6307297,-74.1791852
