X,Y,OBJECTID,DIRECCION_INCIDENTE,LOCALIDAD,TIPO_DE_INCIDENTE,AFECTACIÓN_PERSONAS,FECHA_INCIDENTE__DD_MM_AAAA_,LATITUD,LONGITUD
-74.1065425,4.57869930000004,17536,Av Carrera 13 con Calle 27,Santa Fe,Choque simple,Sin lesionados,2026/02/17 00:00:00+00,4.5786993,-74.1065425
-74.1668612999999,4.57854430000003,17537,Carrera 73B con Calle 71 sur,Ciudad Bolívar,Atropello,Con lesionados,2026/02/17 00:00:00+00,4.5785443,-74.1668613
-74.0927985,4.57838470000007,17538,Av Carrera 10 con Calle 17 sur,Antonio Nariño,Atropello,Con lesionados,2026/02/17 00:00:00+00,4.5783847,-74.0927985
-74.1385339999999,4.57754590000008,17539,"Calle 54 sur con Carrera 25, sentido or→occ",Tunjuelito,Choque simple,Sin lesionados,2026/02/17 00:00:00+00,4.5775459,-74.138534
-74.0828021,4.57664300000005,17540,Calle 10 con Carrera 2,La Candelaria,Choque con lesionado,Con lesionados,2026/02/17 00:00:00+00,4.576643,-74.0828021
-74.1569891,4.57319540000003,17541,"Calle 69 bis sur con Carrera 45C, sentido n→s",Ciudad Bolívar,Autolesionado,Con lesionados,2026/02/17 00:00:00+00,4.5731954,-74.1569891
-74.1577737,4.57303450000006,17542,Carrera 46 con Calle 69D,Ciudad Bolívar,Choque con lesionado,Con lesionados,2026/02/17 00:00:00+00,4.5730345,-74.1577737
-74.1108308999999,4.57245890000007,17543,"Carrera 14D con Calle 71D, sentido s→n",Usme,Choque simple,Sin lesionados,2026/02/17 00:00:00+00,4.5724589,-74.1108309
-74.1242536,4.57193330000007,17544,Av Caracas con Calle 45A sur,Rafael Uribe Uribe,Choque con lesionado,Con lesionados,2026/02/17 00:00:00+00,4.5719333,-74.1242536
-74.0893576,4.57109910000003,17545,Av Primero de Mayo con Carrera 3,San Cristóbal,Choque con lesionado,Con lesionados,2026/02/17 00:00:00+00,4.5710991,-74.0893576
-74.0854654,4.57028190000005,17546,Calle 21 sur con Carrera 5A,San Cristóbal,Choque simple,Sin lesionados,2026/02/17 00:00:00+00,4.5702819,-74.0854654
-74.1254115,4.56956180000003,17547,"Av Caracas con Calle 47 sur, sentido s→n",Rafael Uribe Uribe,Atropello,Con lesionados,2026/02/17 00:00:00+00,4.5695618,-74.1254115
-74.1442014,4.56917640000006,17548,"Calle 45A sur con Carrera 59B, sentido s→n",Tunjuelito,Choque simple,Sin lesionados,2026/02/17 00:00:00+00,4.5691764,-74.1442014
-74.0981894,4.56900490000004,17549,"Carrera 8 con Calle 30B sur, sentido n→s",San Cristóbal,Choque con lesionado,Con lesionados,2026/02/17 00:00:00+00,4.5690049,-74.0981894
-74.1532605,4.56899230000005,17550,Calle 68C sur con Carrera 37,Ciudad Bolívar,Choque con lesionado,Con lesionados,2026/02/17 00:00:00+00,4.5689923,-74.1532605
-74.1448177999999,4.56772370000004,17551,Av Ciudad de Villavicencio con Carrera 22B,Ciudad Bolívar,Choque con lesionado,Con lesionados,2026/02/17 00:00:00+00,4.5677237,-74.1448178
-74.1695038999999,4.56730330000005,17552,Calle 79 sur con Carrera 40,Ciudad Bolívar,Atropello,Con lesionados,2026/02/17 00:00:00+00,4.5673033,-74.1695039
-74.098687,4.56581280000006,17553,Calle 31 sur con Carrera 7,San Cristóbal,Autolesionado,Con lesionados,2026/02/17 00:00:00+00,4.5658128,-74.098687
-74.1039398,4.56526450000007,17554,Av Carrera 10 con Calle 36 sur,Rafael Uribe Uribe,Varado,Sin lesionados,2026/02/17 00:00:00+00,4.5652645,-74.1039398
-74.1046822,4.56505840000005,17555,Av Carrera 10 con Calle 36B sur,Rafael Uribe Uribe,Falla semafórica,Sin lesionados,2026/02/17 00:00:00+00,4.5650584,-74.1046822
-74.1046822,4.56505840000005,17556,"Av Carrera 10 con Calle 36B sur, sentido s→n",San Cristóbal,Choque simple,Sin lesionados,2026/02/17 00:00:00+00,4.5650584,-74.1046822
-74.1458426,4.56383610000006,17557,Carrera 20C con Calle 64 sur,Ciudad Bolívar,Choque con lesionado,Con lesionados,2026/02/17 00:00:00+00,4.5638361,-74.1458426
-74.0974689,4.56251620000006,17558,Carrera 3C con Calle 32A sur,San Cristóbal,Choque con lesionado,Con lesionados,2026/02/17 00:00:00+00,4.5625162,-74.0974689
-74.1314664,4.56097420000003,17559,Carrera 13F con Calle 59 sur,Tunjuelito,Choque simple,Sin lesionados,2026/02/17 00:00:00+00,4.5609742,-74.1314664
-74.0978711,4.56062960000003,17560,"Calle 36 sur con Carrera 3A, sentido n→s",San Cristóbal,Choque simple,Sin lesionados,2026/02/17 00:00:00+00,4.5606296,-74.0978711
-74.0978711,4.56062960000003,17561,Calle 36 sur con Carrera 3A,San Cristóbal,Choque simple,Sin lesionados,2026/02/17 00:00:00+00,4.5606296,-74.0978711
-74.0908975999999,4.55809090000002,17562,Calle 32 con Carrera 4,Santa Fe,Choque con objeto fijo,Sin lesionados,2026/02/17 00:00:00+00,4.5580909,-74.0908976
-74.1518872,4.55332340000007,17563,Carrera 18L con Calle 69K,Ciudad Bolívar,Atropello,Con lesionados,2026/02/17 00:00:00+00,4.5533234,-74.1518872
-74.0884235,4.55020290000004,17564,Carrera 9 este con Calle 39 sur,San Cristóbal,Volcamiento,Sin lesionados,2026/02/17 00:00:00+00,4.5502029,-74.0884235
-74.0866291,4.54999890000005,17565,Calle 39 sur con Carrera 10A,Rafael Uribe Uribe,Choque simple,Sin lesionados,2026/02/17 00:00:00+00,4.5499989,-74.0866291
-74.1478901999999,4.54857470000007,17566,Diagonal 71D sur con Carrera 18I bis,Ciudad Bolívar,Atropello,Con lesionados,2026/02/17 00:00:00+00,4.5485747,-74.1478902
-74.1122114999999,4.54803630000004,17567,Calle 49 bis sur con Carrera 5F,Rafael Uribe Uribe,Choque con lesionado,Con lesionados,2026/02/17 00:00:00+00,4.5480363,-74.1122115
-74.1117272,4.54801450000002,17568,Calle 49 sur con Carrera 5B,Rafael Uribe Uribe,Choque simple,Sin lesionados,2026/02/17 00:00:00+00,4.5480145,-74.1117272
-74.1465838999999,4.54766880000005,17569,Calle 69D sur con Carrera 18H,Ciudad Bolívar,Choque objeto fijo con lesionado,Con lesionados,2026/02/17 00:00:00+00,4.5476688,-74.1465839
-74.1622192999999,4.54756680000003,17570,Carrera 27G con Calle 72C sur,Ciudad Bolívar,Choque simple,Sin lesionados,2026/02/17 00:00:00+00,4.5475668,-74.1622193
-74.1414723,4.54749030000005,17571,Carrera 17M con Calle 70 sur,Ciudad Bolívar,Autolesionado,Con lesionados,2026/02/17 00:00:00+00,4.5474903,-74.1414723
-74.0825484,4.54634210000006,17572,Calle 41B sur con Carrera 14 este,San Cristóbal,Autolesionado,Con lesionados,2026/02/17 00:00:00+00,4.5463421,-74.0825484
-74.1208692,4.54559190000003,17573,"Av Caracas con Calle 55 sur, sentido s→n",Usme,Varado,Sin lesionados,2026/02/17 00:00:00+00,4.5455919,-74.1208692
-74.1390856,4.54487390000003,17574,Carrera 17F con Calle 73 sur,Ciudad Bolívar,Manifestación,Sin lesionados,2026/02/17 00:00:00+00,4.5448739,-74.1390856
-74.1344161,4.53992640000007,17575,"Calle 76 sur con Carrera 16J, sentido or→occ",Ciudad Bolívar,Choque simple,Sin lesionados,2026/02/17 00:00:00+00,4.5399264,-74.1344161
-74.1344161,4.53992640000007,17576,Calle 76A sur con Carrera 16J,Ciudad Bolívar,Choque con lesionado,Con lesionados,2026/02/17 00:00:00+00,4.5399264,-74.1344161
-74.1196869999999,4.52687830000002,17577,Av Caracas con Calle 68A sur,Usme,Choque simple,Sin lesionados,2026/02/17 00:00:00+00,4.5268783,-74.119687
-74.1411115,4.52579500000007,17578,Vía Mochuelo con km 1,Ciudad Bolívar,Choque con lesionado,Con lesionados,2026/02/17 00:00:00+00,4.525795,-74.1411115
-74.1203973999999,4.52012470000005,17579,"Carrera 14L con Calle 77 sur, sentido s→n",Usme,Choque con lesionado,Con lesionados,2026/02/17 00:00:00+00,4.5201247,-74.1203974
-74.1146014,4.51306010000008,17580,Calle 76 con Carrera 12,Chapinero,Choque simple,Sin lesionados,2026/02/17 00:00:00+00,4.5130601,-74.1146014
-74.1146090999999,4.51248370000008,17581,Carrera 12 con Calle 76A sur,Usme,Choque simple,Sin lesionados,2026/02/17 00:00:00+00,4.5124837,-74.1146091
-74.1076575,4.51124150000004,17582,Calle 77 bis sur con Carrera 5,Usme,Autolesionado,Con lesionados,2026/02/17 00:00:00+00,4.5112415,-74.1076575
-74.1166166,4.50173400000006,17583,Calle 95A sur con Carrera 14,Usme,Atropello,Con lesionados,2026/02/17 00:00:00+00,4.501734,-74.1166166
-74.116031,4.49159890000004,17584,Carrera 2 con Calle 110 sur,Usme,Choque con objeto fijo,Sin lesionados,2026/02/17 00:00:00+00,4.4915989,-74.116031
-74.1012236,4.48545100000007,17585,Calle 110 sur con Carrera 7C este,Usme,Choque simple,Sin lesionados,2026/02/17 00:00:00+00,4.485451,-74.1012236
-74.0371496,4.80945460000004,17586,"Autopista Norte con Calle 235, sentido n→s",Suba,Choque simple,Sin lesionados,2026/02/18 00:00:00+00,4.8094546,-74.0371496
-74.041195,4.78484420000007,17587,"Autopista Norte con Calle 209, sentido n→s",Suba,Volcamiento con lesionado,Con lesionados,2026/02/18 00:00:00+00,4.7848442,-74.041195
-74.0430943,4.78403460000004,17588,"Autopista Norte con Calle 207, sentido s→n",Usaquén,Varado,Sin lesionados,2026/02/18 00:00:00+00,4.7840346,-74.0430943
-74.0430943,4.78403460000004,17589,"Autopista Norte con Calle 207, sentido n→s",Suba,Varado,Sin lesionados,2026/02/18 00:00:00+00,4.7840346,-74.0430943
-74.0270274,4.76966360000006,17590,"Av Carrera 7 con Calle 193, sentido s→n",Usaquén,Choque con lesionado,Con lesionados,2026/02/18 00:00:00+00,4.7696636,-74.0270274
-74.0267166,4.76558300000005,17591,"Carrera 6 con Calle 189, sentido n→s",Usaquén,Choque simple,Sin lesionados,2026/02/18 00:00:00+00,4.765583,-74.0267166
-74.0445407999999,4.76475470000003,17592,Autopista Norte con Calle 187,Usaquén,Choque simple,Sin lesionados,2026/02/18 00:00:00+00,4.7647547,-74.0445408
-74.0275875,4.76463240000004,17593,Av Carrera 7 con Calle 188,Usaquén,Choque simple,Sin lesionados,2026/02/18 00:00:00+00,4.7646324,-74.0275875
-74.0354134,4.76184290000003,17594,Calle 185 con Carrera 14 este,Usaquén,Autolesionado,Con lesionados,2026/02/18 00:00:00+00,4.7618429,-74.0354134
-74.0925275,4.76082430000002,17595,Av El Dorado (Calle 26) con Carrera 111,Fontibón,Choque simple,Sin lesionados,2026/02/18 00:00:00+00,4.7608243,-74.0925275
-74.0657525,4.76057570000006,17596,"Calle 170 con Av Boyacá, sentido occ→or",Suba,Autolesionado,Con lesionados,2026/02/18 00:00:00+00,4.7605757,-74.0657525
-74.0388563,4.75772710000007,17597,Carrera 3 con Calle 180A,Usaquén,Choque con objeto fijo,Sin lesionados,2026/02/18 00:00:00+00,4.7577271,-74.0388563
-74.0388563,4.75772710000007,17598,Calle 140A con Carrera 180A,Suba,Choque simple,Sin lesionados,2026/02/18 00:00:00+00,4.7577271,-74.0388563
-74.0794964999999,4.75658950000008,17599,Carrera 92 con Calle 162,Suba,Choque con lesionado,Con lesionados,2026/02/18 00:00:00+00,4.7565895,-74.0794965
-74.0800909,4.75511770000003,17600,Carrera 92 con Calle 158,Suba,Atropello,Con lesionados,2026/02/18 00:00:00+00,4.7551177,-74.0800909
-74.0466494999999,4.75350600000007,17601,"Autopista Norte con Calle 170, sentido s→n",Suba,Choque con lesionado,Con lesionados,2026/02/18 00:00:00+00,4.753506,-74.0466495
-74.0466671,4.75317820000004,17602,Autopista Norte con Calle 88,Chapinero,"Caída de objetos en vía (árbol, cables, otros)",Sin lesionados,2026/02/18 00:00:00+00,4.7531782,-74.0466671
-74.0466671,4.75317820000004,17603,Autopista Norte con Calle 92,Chapinero,Choque simple,Sin lesionados,2026/02/18 00:00:00+00,4.7531782,-74.0466671
-74.0466671,4.75317820000004,17604,"Autopista Norte con Calle 92, sentido s→n",Barrios Unidos,Varado,Sin lesionados,2026/02/18 00:00:00+00,4.7531782,-74.0466671
-74.0466671,4.75317820000004,17605,"Autopista Norte con Calle 100, sentido s→n",Usaquén,Choque con lesionado,Con lesionados,2026/02/18 00:00:00+00,4.7531782,-74.0466671
-74.0466671,4.75317820000004,17606,"Autopista Norte con Calle 225, sentido n→s",Suba,Choque simple,Sin lesionados,2026/02/18 00:00:00+00,4.7531782,-74.0466671
-74.0917376,4.75193560000002,17607,"Calle 152A con Carrera 103B, sentido s→n",Suba,Choque con lesionado,Con lesionados,2026/02/18 00:00:00+00,4.7519356,-74.0917376
-74.0863722,4.75165740000006,17608,Calle 153 con Carrera 97B,Suba,Autolesionado,Con lesionados,2026/02/18 00:00:00+00,4.7516574,-74.0863722
-74.0651655999999,4.75080590000005,17609,"Av Boyacá con Calle 167, sentido s→n",Suba,Choque simple,Sin lesionados,2026/02/18 00:00:00+00,4.7508059,-74.0651656
-74.0817273,4.74996310000006,17610,Calle 154 con Carrera 91,Suba,Choque simple,Sin lesionados,2026/02/18 00:00:00+00,4.7499631,-74.0817273
-74.0590832,4.74966150000006,17611,Carrera 58 con Calle 167,Suba,Autolesionado,Con lesionados,2026/02/18 00:00:00+00,4.7496615,-74.0590832
-74.1136061,4.74675030000003,17612,"Calle 139 con Carrera 136A, sentido or→occ",Suba,Choque simple,Sin lesionados,2026/02/18 00:00:00+00,4.7467503,-74.1136061
-74.1150471,4.74508880000008,17613,Diagonal 68A sur con Carrera 14T,Usme,Choque con lesionado,Con lesionados,2026/02/18 00:00:00+00,4.7450888,-74.1150471
-74.1150471,4.74508880000008,17614,Diagonal 68A sur con Carrera 14T,Usme,Choque con lesionado,Con lesionados,2026/02/18 00:00:00+00,4.7450888,-74.1150471
-74.1082734,4.74261900000005,17615,Calle 135B con Carrera 126 bis,Suba,Atropello,Con lesionados,2026/02/18 00:00:00+00,4.742619,-74.1082734
-74.1005264,4.74251380000004,17616,"Calle 139 con Carrera 108A, sentido or→occ",Suba,Choque con lesionado,Con lesionados,2026/02/18 00:00:00+00,4.7425138,-74.1005264
-74.0971593,4.74119200000007,17617,Calle 139 con Carrera 103D,Suba,Atropello,Con lesionados,2026/02/18 00:00:00+00,4.741192,-74.0971593
-74.1014026999999,4.73649770000003,17618,Calle 132 con Carrera 106,Suba,Choque simple,Sin lesionados,2026/02/18 00:00:00+00,4.7364977,-74.1014027
-74.0996918,4.73511870000004,17619,Calle 131C con Carrera 90,Suba,Choque con lesionado,Con lesionados,2026/02/18 00:00:00+00,4.7351187,-74.0996918
-74.0488723,4.73464380000007,17620,"Autopista Norte con Calle 152, sentido s→n",Usaquén,Choque simple,Sin lesionados,2026/02/18 00:00:00+00,4.7346438,-74.0488723
-74.0856697,4.73427830000003,17621,"Carrera 91 con Calle 135B, sentido n→s",Suba,Choque simple,Sin lesionados,2026/02/18 00:00:00+00,4.7342783,-74.0856697
-74.0747679999999,4.73242200000004,17622,Carrera 76 con Av Suba,Suba,Choque con lesionado,Con lesionados,2026/02/18 00:00:00+00,4.732422,-74.074768
-74.0322710999999,4.72991290000004,17623,"Carrera 9 con Calle 152, sentido s→n",Usaquén,Choque simple,Sin lesionados,2026/02/18 00:00:00+00,4.7299129,-74.0322711
-74.0353332999999,4.72978290000003,17624,"Calle 151 con Carrera 12C, sentido or→occ",Usaquén,Choque simple,Sin lesionados,2026/02/18 00:00:00+00,4.7297829,-74.0353333
-74.0309927,4.72978090000004,17625,Calle 152A con Carrera 8A,Usaquén,Choque simple,Sin lesionados,2026/02/18 00:00:00+00,4.7297809,-74.0309927
-74.0241609,4.72950770000006,17626,Av Carrera 7 con Calle 155,Usaquén,Choque con objeto fijo,Sin lesionados,2026/02/18 00:00:00+00,4.7295077,-74.0241609
-74.0245677,4.72741620000005,17627,"Av Carrera 7 con Calle 153, sentido n→s",Usaquén,Cierre evento controlado,Sin lesionados,2026/02/18 00:00:00+00,4.7274162,-74.0245677
-74.1257007,4.72681870000002,17628,"Av Calle 80 con Carrera 120, sentido occ→or",Engativá,Autolesionado,Con lesionados,2026/02/18 00:00:00+00,4.7268187,-74.1257007
-74.1178558,4.72612080000005,17629,Calle 83A con Carrera 115,Engativá,Choque con lesionado,Con lesionados,2026/02/18 00:00:00+00,4.7261208,-74.1178558
-74.124673,4.72609050000005,17630,"Av Calle 80 con Carrera 119, sentido or→occ",Engativá,Varado,Sin lesionados,2026/02/18 00:00:00+00,4.7260905,-74.124673
-74.124673,4.72609050000005,17631,"Av Calle 80 con Carrera 119, sentido occ→or",Engativá,Varado,Sin lesionados,2026/02/18 00:00:00+00,4.7260905,-74.124673
-74.0389229,4.72536310000004,17632,"Calle 145 con Carrera 13A, sentido or→occ",Usaquén,Choque simple,Sin lesionados,2026/02/18 00:00:00+00,4.7253631,-74.0389229
-74.0733367999999,4.72331850000006,17633,"Av Boyacá con Calle 131, sentido n→s",Suba,Choque con lesionado,Con lesionados,2026/02/18 00:00:00+00,4.7233185,-74.0733368
-74.1211053,4.72134790000007,17634,"Av Calle 80 con Carrera 114, sentido or→occ",Engativá,Varado,Sin lesionados,2026/02/18 00:00:00+00,4.7213479,-74.1211053
-74.0753016,4.72040510000005,17635,"Av Boyacá con Calle 129, sentido n→s",Suba,Choque simple,Sin lesionados,2026/02/18 00:00:00+00,4.7204051,-74.0753016
-74.0845945,4.71986560000005,17636,"Carrera 84C con Calle 59B sur, sentido n→s",Bosa,Choque simple,Sin lesionados,2026/02/18 00:00:00+00,4.7198656,-74.0845945
-74.0496883,4.71846800000003,17637,Carrera 21 con Calle 134,Usaquén,Autolesionado,Con lesionados,2026/02/18 00:00:00+00,4.718468,-74.0496883
-74.0531025,4.71811230000003,17638,Calle 132 con Carrera 45A,Suba,Choque simple,Sin lesionados,2026/02/18 00:00:00+00,4.7181123,-74.0531025
-74.0682594,4.71772790000006,17639,"Calle 129 con Av Las Villas, sentido occ→or",Suba,Choque simple,Sin lesionados,2026/02/18 00:00:00+00,4.7177279,-74.0682594
-74.0621077,4.71653970000006,17640,Calle 129 con Carrera 54,Suba,Choque con lesionado,Con lesionados,2026/02/18 00:00:00+00,4.7165397,-74.0621077
-74.0519247,4.71632030000006,17641,Carrera 45 con Calle 22,Teusaquillo,"Caída de objetos en vía (árbol, cables, otros)",Sin lesionados,2026/02/18 00:00:00+00,4.7163203,-74.0519247
-74.1289715,4.71581840000005,17642,Carrera 114 con Calle 72F,Engativá,Choque simple,Sin lesionados,2026/02/18 00:00:00+00,4.7158184,-74.1289715
-74.0961822,4.71331720000006,17643,"Carrera 90 con Calle 91, sentido n→s",Engativá,Choque con lesionado,Con lesionados,2026/02/18 00:00:00+00,4.7133172,-74.0961822
-74.0976937,4.71309180000003,17644,Calle 90 con Carrera 91,Engativá,Atropello,Con lesionados,2026/02/18 00:00:00+00,4.7130918,-74.0976937
-74.0976937,4.71309180000003,17645,Calle 90 con Carrera 91,Engativá,Atropello,Con lesionados,2026/02/18 00:00:00+00,4.7130918,-74.0976937
-74.0776428,4.71298470000005,17646,"Av Boyacá con Calle 127C, sentido s→n",Suba,Varado,Sin lesionados,2026/02/18 00:00:00+00,4.7129847,-74.0776428
-74.0290891,4.71175660000006,17647,Av Carrera 7 con Calle 134,Usaquén,Choque simple,Sin lesionados,2026/02/18 00:00:00+00,4.7117566,-74.0290891
-74.0290891,4.71175660000006,17648,"Av Carrera 7 con Calle 134, sentido n→s",Usaquén,Varado,Sin lesionados,2026/02/18 00:00:00+00,4.7117566,-74.0290891
-74.1361494,4.71107670000004,17649,"Carrera 115A con Calle 67, sentido s→n",Engativá,Atropello,Con lesionados,2026/02/18 00:00:00+00,4.7110767,-74.1361494
-74.0720919999999,4.71098860000006,17650,Calle 22A sur con Carrera 1A este,San Cristóbal,"Caída de objetos en vía (árbol, cables, otros)",Sin lesionados,2026/02/18 00:00:00+00,4.7109886,-74.072092
-74.0720919999999,4.71098860000006,17651,Carrera 24 con Calle 82,Barrios Unidos,Choque con lesionado,Con lesionados,2026/02/18 00:00:00+00,4.7109886,-74.072092
-74.0720919999999,4.71098860000006,17652,Av Ciudad de Cali con Carrera 98B,Suba,Choque simple,Sin lesionados,2026/02/18 00:00:00+00,4.7109886,-74.072092
-74.0720919999999,4.71098860000006,17653,Calle 46 sur con Carrera 19,Rafael Uribe Uribe,Choque simple,Sin lesionados,2026/02/18 00:00:00+00,4.7109886,-74.072092
-74.071948,4.71090040000007,17654,Av Suba con Calle 127,Suba,Choque con lesionado,Con lesionados,2026/02/18 00:00:00+00,4.7109004,-74.071948
-74.0619771,4.70829360000005,17655,"Calle 127 con Carrera 53A, sentido occ→or",Suba,Choque con lesionado,Con lesionados,2026/02/18 00:00:00+00,4.7082936,-74.0619771
-74.0918003,4.70760200000007,17656,Calle 90 con Carrera 76,Engativá,Choque con lesionado,Con lesionados,2026/02/18 00:00:00+00,4.707602,-74.0918003
-74.1085055999999,4.70672010000004,17657,Av Calle 80 con Carrera 94K,Engativá,Caida de ocupante,Con lesionados,2026/02/18 00:00:00+00,4.7067201,-74.1085056
-74.1354097,4.70617250000004,17658,Transversal 112C con Calle 64D,Engativá,Choque con lesionado,Con lesionados,2026/02/18 00:00:00+00,4.7061725,-74.1354097
-74.0504900999999,4.70608690000006,17659,"Calle 127 con Carrera 20, sentido or→occ",Usaquén,Choque simple,Sin lesionados,2026/02/18 00:00:00+00,4.7060869,-74.0504901
-74.0426214,4.70573220000006,17660,Carrera 15 con Calle 127A,Usaquén,Falla semafórica,Sin lesionados,2026/02/18 00:00:00+00,4.7057322,-74.0426214
-74.0385367,4.70385830000004,17661,Calle 127 con Carrera 12,Usaquén,Choque simple,Sin lesionados,2026/02/18 00:00:00+00,4.7038583,-74.0385367
-74.1002521,4.70222550000005,17662,"Av Calle 80 con Carrera 85, sentido occ→or",Engativá,Choque con lesionado,Con lesionados,2026/02/18 00:00:00+00,4.7022255,-74.1002521
